DIA,MES,ANO,HORA,ES10,ES53,ESSUMA,FECHAH,FECHA,TIPO
18,2,2019,16,673,680,1353,2019-02-18 15:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,17,665,717,1382,2019-02-18 16:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,18,725,758,1483,2019-02-18 17:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,19,625,747,1372,2019-02-18 18:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,20,680,764,1444,2019-02-18 19:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,21,571,672,1243,2019-02-18 20:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,22,515,541,1056,2019-02-18 21:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,23,347,413,760,2019-02-18 22:00:00,2019-02-18 00:00:00,LABORABLE
18,2,2019,24,228,284,512,2019-02-18 23:00:00,2019-02-18 00:00:00,LABORABLE
19,2,2019,1,154,223,377,2019-02-19 00:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,2,93,181,274,2019-02-19 01:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,3,78,130,208,2019-02-19 02:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,4,67,84,151,2019-02-19 03:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,5,66,88,154,2019-02-19 04:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,6,157,164,321,2019-02-19 05:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,7,398,400,798,2019-02-19 06:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,8,686,617,1303,2019-02-19 07:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,9,734,675,1409,2019-02-19 08:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,10,687,729,1416,2019-02-19 09:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,11,554,708,1262,2019-02-19 10:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,12,546,657,1203,2019-02-19 11:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,13,597,719,1316,2019-02-19 12:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,14,621,681,1302,2019-02-19 13:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,15,616,676,1292,2019-02-19 14:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,16,579,655,1234,2019-02-19 15:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,17,653,748,1401,2019-02-19 16:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,18,653,758,1411,2019-02-19 17:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,19,666,741,1407,2019-02-19 18:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,20,635,743,1378,2019-02-19 19:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,21,623,755,1378,2019-02-19 20:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,22,462,599,1061,2019-02-19 21:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,23,346,482,828,2019-02-19 22:00:00,2019-02-19 00:00:00,LABORABLE
19,2,2019,24,226,304,530,2019-02-19 23:00:00,2019-02-19 00:00:00,LABORABLE
20,2,2019,1,178,267,445,2019-02-20 00:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,2,107,182,289,2019-02-20 01:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,3,72,119,191,2019-02-20 02:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,4,68,88,156,2019-02-20 03:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,5,73,82,155,2019-02-20 04:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,6,145,142,287,2019-02-20 05:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,7,430,404,834,2019-02-20 06:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,8,664,620,1284,2019-02-20 07:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,9,686,736,1422,2019-02-20 08:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,10,658,728,1386,2019-02-20 09:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,11,572,634,1206,2019-02-20 10:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,12,555,673,1228,2019-02-20 11:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,13,576,703,1279,2019-02-20 12:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,14,431,738,1169,2019-02-20 13:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,15,604,699,1303,2019-02-20 14:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,16,652,652,1304,2019-02-20 15:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,17,646,741,1387,2019-02-20 16:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,18,705,747,1452,2019-02-20 17:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,19,692,762,1454,2019-02-20 18:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,20,646,741,1387,2019-02-20 19:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,21,643,664,1307,2019-02-20 20:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,22,473,581,1054,2019-02-20 21:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,23,359,429,788,2019-02-20 22:00:00,2019-02-20 00:00:00,LABORABLE
20,2,2019,24,251,311,562,2019-02-20 23:00:00,2019-02-20 00:00:00,LABORABLE
21,2,2019,1,197,257,454,2019-02-21 00:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,2,130,178,308,2019-02-21 01:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,3,77,119,196,2019-02-21 02:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,4,80,116,196,2019-02-21 03:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,5,76,100,176,2019-02-21 04:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,6,139,153,292,2019-02-21 05:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,7,443,410,853,2019-02-21 06:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,8,729,616,1345,2019-02-21 07:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,9,692,701,1393,2019-02-21 08:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,10,675,676,1351,2019-02-21 09:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,11,572,683,1255,2019-02-21 10:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,12,610,644,1254,2019-02-21 11:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,13,580,738,1318,2019-02-21 12:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,14,590,740,1330,2019-02-21 13:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,15,665,692,1357,2019-02-21 14:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,16,614,664,1278,2019-02-21 15:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,17,670,709,1379,2019-02-21 16:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,18,710,746,1456,2019-02-21 17:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,19,657,754,1411,2019-02-21 18:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,20,659,764,1423,2019-02-21 19:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,21,635,733,1368,2019-02-21 20:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,22,561,606,1167,2019-02-21 21:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,23,435,517,952,2019-02-21 22:00:00,2019-02-21 00:00:00,LABORABLE
21,2,2019,24,277,393,670,2019-02-21 23:00:00,2019-02-21 00:00:00,LABORABLE
22,2,2019,1,183,316,499,2019-02-22 00:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,2,138,223,361,2019-02-22 01:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,3,88,223,311,2019-02-22 02:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,4,68,172,240,2019-02-22 03:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,5,77,128,205,2019-02-22 04:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,6,151,172,323,2019-02-22 05:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,7,238,402,640,2019-02-22 06:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,8,373,586,959,2019-02-22 07:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,9,699,726,1425,2019-02-22 08:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,10,658,716,1374,2019-02-22 09:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,11,618,722,1340,2019-02-22 10:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,12,559,733,1292,2019-02-22 11:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,13,677,689,1366,2019-02-22 12:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,14,485,769,1254,2019-02-22 13:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,15,695,808,1503,2019-02-22 14:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,16,693,681,1374,2019-02-22 15:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,17,706,722,1428,2019-02-22 16:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,18,688,779,1467,2019-02-22 17:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,19,664,826,1490,2019-02-22 18:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,20,689,823,1512,2019-02-22 19:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,21,702,803,1505,2019-02-22 20:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,22,618,667,1285,2019-02-22 21:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,23,525,612,1137,2019-02-22 22:00:00,2019-02-22 00:00:00,LABORABLE
22,2,2019,24,447,489,936,2019-02-22 23:00:00,2019-02-22 00:00:00,LABORABLE
23,2,2019,1,323,251,574,2019-02-23 00:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,2,254,187,441,2019-02-23 01:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,3,114,119,233,2019-02-23 02:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,4,125,110,235,2019-02-23 03:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,5,111,73,184,2019-02-23 04:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,6,220,108,328,2019-02-23 05:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,7,542,318,860,2019-02-23 06:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,8,1070,534,1604,2019-02-23 07:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,9,1338,714,2052,2019-02-23 08:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,10,1334,765,2099,2019-02-23 09:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,11,1242,661,1903,2019-02-23 10:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,12,1265,725,1990,2019-02-23 11:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,13,1267,730,1997,2019-02-23 12:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,14,974,726,1700,2019-02-23 13:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,15,1245,690,1935,2019-02-23 14:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,16,1251,673,1924,2019-02-23 15:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,17,1343,711,2054,2019-02-23 16:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,18,1411,794,2205,2019-02-23 17:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,19,1357,798,2155,2019-02-23 18:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,20,1443,772,2215,2019-02-23 19:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,21,1330,724,2054,2019-02-23 20:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,22,1132,675,1807,2019-02-23 21:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,23,795,526,1321,2019-02-23 22:00:00,2019-02-23 00:00:00,LABORABLE
23,2,2019,24,621,354,975,2019-02-23 23:00:00,2019-02-23 00:00:00,LABORABLE
24,2,2019,1,412,271,683,2019-02-24 00:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,2,208,195,403,2019-02-24 01:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,3,170,135,305,2019-02-24 02:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,4,146,110,256,2019-02-24 03:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,5,135,98,233,2019-02-24 04:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,6,209,114,323,2019-02-24 05:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,7,558,339,897,2019-02-24 06:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,8,977,589,1566,2019-02-24 07:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,9,1263,754,2017,2019-02-24 08:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,10,1238,774,2012,2019-02-24 09:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,11,1171,713,1884,2019-02-24 10:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,12,1192,701,1893,2019-02-24 11:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,13,1319,735,2054,2019-02-24 12:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,14,1339,785,2124,2019-02-24 13:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,15,1387,720,2107,2019-02-24 14:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,16,1245,703,1948,2019-02-24 15:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,17,1369,777,2146,2019-02-24 16:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,18,1401,803,2204,2019-02-24 17:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,19,1446,801,2247,2019-02-24 18:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,20,1457,818,2275,2019-02-24 19:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,21,1413,847,2260,2019-02-24 20:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,22,1269,810,2079,2019-02-24 21:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,23,1064,648,1712,2019-02-24 22:00:00,2019-02-24 00:00:00,LABORABLE
24,2,2019,24,804,492,1296,2019-02-24 23:00:00,2019-02-24 00:00:00,LABORABLE
25,2,2019,1,181,301,482,2019-02-25 00:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,2,94,199,293,2019-02-25 01:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,3,96,136,232,2019-02-25 02:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,4,93,128,221,2019-02-25 03:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,5,68,114,182,2019-02-25 04:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,6,152,152,304,2019-02-25 05:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,7,419,418,837,2019-02-25 06:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,8,700,600,1300,2019-02-25 07:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,9,683,673,1356,2019-02-25 08:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,10,633,709,1342,2019-02-25 09:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,11,546,673,1219,2019-02-25 10:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,12,585,710,1295,2019-02-25 11:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,13,599,726,1325,2019-02-25 12:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,14,631,689,1320,2019-02-25 13:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,15,500,854,1354,2019-02-25 14:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,16,628,672,1300,2019-02-25 15:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,17,648,724,1372,2019-02-25 16:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,18,668,725,1393,2019-02-25 17:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,19,647,788,1435,2019-02-25 18:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,20,605,784,1389,2019-02-25 19:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,21,609,713,1322,2019-02-25 20:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,22,520,578,1098,2019-02-25 21:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,23,363,454,817,2019-02-25 22:00:00,2019-02-25 00:00:00,LABORABLE
25,2,2019,24,211,313,524,2019-02-25 23:00:00,2019-02-25 00:00:00,LABORABLE
26,2,2019,1,165,270,435,2019-02-26 00:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,2,94,162,256,2019-02-26 01:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,3,75,122,197,2019-02-26 02:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,4,55,88,143,2019-02-26 03:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,5,79,112,191,2019-02-26 04:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,6,157,145,302,2019-02-26 05:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,7,445,424,869,2019-02-26 06:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,8,694,625,1319,2019-02-26 07:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,9,673,718,1391,2019-02-26 08:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,10,652,696,1348,2019-02-26 09:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,11,492,658,1150,2019-02-26 10:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,12,491,656,1147,2019-02-26 11:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,13,574,710,1284,2019-02-26 12:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,14,614,726,1340,2019-02-26 13:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,15,618,739,1357,2019-02-26 14:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,16,630,663,1293,2019-02-26 15:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,17,599,670,1269,2019-02-26 16:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,18,646,757,1403,2019-02-26 17:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,19,754,780,1534,2019-02-26 18:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,20,734,803,1537,2019-02-26 19:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,21,600,672,1272,2019-02-26 20:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,22,477,603,1080,2019-02-26 21:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,23,363,460,823,2019-02-26 22:00:00,2019-02-26 00:00:00,LABORABLE
26,2,2019,24,220,313,533,2019-02-26 23:00:00,2019-02-26 00:00:00,LABORABLE
27,2,2019,1,156,234,390,2019-02-27 00:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,2,110,176,286,2019-02-27 01:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,3,59,110,169,2019-02-27 02:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,4,59,93,152,2019-02-27 03:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,5,69,92,161,2019-02-27 04:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,6,147,149,296,2019-02-27 05:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,7,303,433,736,2019-02-27 06:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,8,671,655,1326,2019-02-27 07:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,9,669,705,1374,2019-02-27 08:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,10,608,713,1321,2019-02-27 09:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,11,541,675,1216,2019-02-27 10:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,12,597,654,1251,2019-02-27 11:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,13,559,702,1261,2019-02-27 12:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,14,442,741,1183,2019-02-27 13:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,15,558,677,1235,2019-02-27 14:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,16,611,669,1280,2019-02-27 15:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,17,640,656,1296,2019-02-27 16:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,18,695,695,1390,2019-02-27 17:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,19,651,749,1400,2019-02-27 18:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,20,650,701,1351,2019-02-27 19:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,21,667,733,1400,2019-02-27 20:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,22,483,533,1016,2019-02-27 21:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,23,340,420,760,2019-02-27 22:00:00,2019-02-27 00:00:00,LABORABLE
27,2,2019,24,300,372,672,2019-02-27 23:00:00,2019-02-27 00:00:00,LABORABLE
28,2,2019,1,178,261,439,2019-02-28 00:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,2,123,192,315,2019-02-28 01:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,3,83,137,220,2019-02-28 02:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,4,72,118,190,2019-02-28 03:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,5,78,109,187,2019-02-28 04:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,6,152,170,322,2019-02-28 05:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,7,431,433,864,2019-02-28 06:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,8,657,581,1238,2019-02-28 07:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,9,711,793,1504,2019-02-28 08:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,10,658,678,1336,2019-02-28 09:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,11,589,659,1248,2019-02-28 10:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,12,578,702,1280,2019-02-28 11:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,13,575,688,1263,2019-02-28 12:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,14,604,725,1329,2019-02-28 13:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,15,671,707,1378,2019-02-28 14:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,16,602,622,1224,2019-02-28 15:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,17,615,726,1341,2019-02-28 16:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,18,680,776,1456,2019-02-28 17:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,19,661,764,1425,2019-02-28 18:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,20,664,769,1433,2019-02-28 19:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,21,644,767,1411,2019-02-28 20:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,22,630,707,1337,2019-02-28 21:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,23,436,522,958,2019-02-28 22:00:00,2019-02-28 00:00:00,LABORABLE
28,2,2019,24,370,400,770,2019-02-28 23:00:00,2019-02-28 00:00:00,LABORABLE
1,3,2019,1,203,348,551,2019-03-01 00:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,2,159,228,387,2019-03-01 01:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,3,107,174,281,2019-03-01 02:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,4,89,154,243,2019-03-01 03:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,5,98,127,225,2019-03-01 04:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,6,160,193,353,2019-03-01 05:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,7,410,399,809,2019-03-01 06:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,8,654,603,1257,2019-03-01 07:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,9,556,654,1210,2019-03-01 08:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,10,595,704,1299,2019-03-01 09:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,11,564,645,1209,2019-03-01 10:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,12,606,736,1342,2019-03-01 11:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,13,643,755,1398,2019-03-01 12:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,14,515,618,1133,2019-03-01 13:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,15,653,738,1391,2019-03-01 14:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,16,632,686,1318,2019-03-01 15:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,17,649,778,1427,2019-03-01 16:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,18,690,786,1476,2019-03-01 17:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,19,700,782,1482,2019-03-01 18:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,20,665,848,1513,2019-03-01 19:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,21,674,833,1507,2019-03-01 20:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,22,590,776,1366,2019-03-01 21:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,23,458,593,1051,2019-03-01 22:00:00,2019-01-03 00:00:00,LABORABLE
1,3,2019,24,428,542,970,2019-03-01 23:00:00,2019-01-03 00:00:00,LABORABLE
2,3,2019,1,317,478,795,2019-03-02 00:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,2,240,389,629,2019-03-02 01:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,3,211,321,532,2019-03-02 02:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,4,162,268,430,2019-03-02 03:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,5,138,253,391,2019-03-02 04:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,6,150,232,382,2019-03-02 05:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,7,222,287,509,2019-03-02 06:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,8,271,287,558,2019-03-02 07:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,9,360,383,743,2019-03-02 08:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,10,442,536,978,2019-03-02 09:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,11,583,649,1232,2019-03-02 10:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,12,668,655,1323,2019-03-02 11:00:00,2019-02-03 00:00:00,LABORABLE
2,3,2019,13,669,782,1451,2019-03-02 12:00:00,2019-02-03 00:00:00,LABORABLE
