DIA,MES,ANO,HORA,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BARIOMETRICA,PRECIPITACIONES
14,5,2021,10,1.3,249.0,16.4,49,946,0.0
14,5,2021,11,1.21,19.0,18.5,42,947,0.0
14,5,2021,12,1.3,231.0,19.5,39,947,0.0
14,5,2021,13,1.4,221.0,19.9,37,947,0.0
14,5,2021,14,1.41,204.0,20.2,33,947,0.0
14,5,2021,15,1.49,233.0,21.8,29,947,0.0
14,5,2021,16,1.7,206.0,22.5,29,946,0.0
14,5,2021,17,1.94,220.0,24.0,21,946,0.0
14,5,2021,18,1.55,213.0,24.6,24,945,0.0
14,5,2021,19,1.57,221.0,24.3,30,945,0.0
14,5,2021,20,1.17,228.0,23.8,26,945,0.0
14,5,2021,21,0.99,233.0,22.1,29,945,0.0
14,5,2021,22,0.88,212.0,20.6,35,946,0.0
14,5,2021,23,0.91,217.0,19.3,44,946,0.0
14,5,2021,24,0.81,206.0,18.1,49,947,0.0
14,6,2019,1,0.56,201.0,20.4,27,940,0.0
14,6,2019,2,0.81,125.0,20.5,25,940,0.0
14,6,2019,3,0.64,154.0,19.7,25,940,0.0
14,6,2019,4,0.65,74.0,18.5,28,940,0.0
14,6,2019,5,0.54,245.0,16.9,31,940,0.0
14,6,2019,6,0.55,178.0,16.3,31,940,0.0
14,6,2019,7,0.61,278.0,15.3,37,941,0.0
14,6,2019,8,0.68,186.0,16.5,38,941,0.0
14,6,2019,9,0.92,277.0,18.4,36,942,0.0
14,6,2019,10,1.23,263.0,21.2,30,942,0.0
14,6,2019,11,1.97,242.0,21.9,30,942,0.0
14,6,2019,12,2.24,212.0,22.2,30,942,0.0
14,6,2019,13,2.47,212.0,22.2,29,942,0.0
14,6,2019,14,2.71,205.0,22.7,25,942,0.0
14,6,2019,15,2.59,214.0,23.7,25,942,0.0
14,6,2019,16,2.45,212.0,24.4,23,942,0.0
14,6,2019,17,2.54,212.0,24.6,23,942,0.0
14,6,2019,18,2.48,223.0,24.8,22,942,0.0
14,6,2019,19,2.46,205.0,24.6,22,942,0.0
14,6,2019,20,2.37,213.0,23.1,23,943,0.0
14,6,2019,21,2.31,210.0,21.4,25,943,0.0
14,6,2019,22,1.78,230.0,20.3,28,944,0.0
14,6,2019,23,1.43,225.0,19.4,31,945,0.0
14,6,2019,24,1.52,233.0,18.3,34,946,0.0
14,6,2020,1,0.85,220.0,17.8,45,947,0.0
14,6,2020,2,0.59,237.0,16.9,48,947,0.0
14,6,2020,3,0.67,52.0,15.8,54,947,0.0
14,6,2020,4,0.65,235.0,15.8,54,948,0.0
14,6,2020,5,0.57,273.0,15.1,57,948,0.0
14,6,2020,6,0.52,35.0,14.5,61,948,0.0
14,6,2020,7,0.69,44.0,13.5,64,948,0.0
14,6,2020,8,0.76,312.0,14.3,60,948,0.0
14,6,2020,9,0.71,228.0,18.4,49,949,0.0
14,6,2020,10,0.78,2.0,20.0,44,949,0.0
14,6,2020,11,0.85,29.0,21.1,41,950,0.0
14,6,2020,12,1.15,119.0,21.8,38,950,0.0
14,6,2020,13,1.62,180.0,22.2,35,950,0.0
14,6,2020,14,1.76,220.0,23.2,32,949,0.0
14,6,2020,15,1.94,200.0,23.9,30,949,0.0
14,6,2020,16,1.78,195.0,24.8,30,948,0.0
14,6,2020,17,1.57,180.0,25.8,29,948,0.0
14,6,2020,18,1.67,185.0,25.8,29,948,0.0
14,6,2020,19,1.46,210.0,26.4,28,947,0.0
14,6,2020,20,1.06,168.0,26.1,29,947,0.0
14,6,2020,21,1.18,223.0,24.8,32,948,0.0
14,6,2020,22,1.34,218.0,23.5,34,948,0.0
14,6,2020,23,1.1,242.0,22.7,34,949,0.0
14,6,2020,24,0.89,237.0,21.7,36,949,0.0
14,6,2021,1,0.67,13.0,24.2,43,949,0.0
14,6,2021,2,0.87,34.0,24.6,41,949,0.0
14,6,2021,3,1.49,71.0,24.7,40,949,0.0
14,6,2021,4,1.52,76.0,24.0,41,949,0.0
14,6,2021,5,1.3,65.0,23.5,43,949,0.0
14,6,2021,6,1.43,61.0,22.7,45,949,0.0
14,6,2021,7,1.73,64.0,22.1,46,949,0.0
14,6,2021,8,1.52,64.0,21.9,46,949,0.0
14,6,2021,9,1.09,68.0,23.0,44,950,0.0
14,6,2021,10,1.3,56.0,24.9,40,950,0.0
14,6,2021,11,1.48,73.0,27.0,35,950,0.0
14,6,2021,12,1.6,61.0,28.1,33,950,0.0
14,6,2021,13,1.35,71.0,28.9,31,950,0.0
14,6,2021,14,1.28,56.0,30.5,29,949,0.0
14,6,2021,15,1.31,202.0,31.7,27,948,0.0
14,6,2021,16,1.23,55.0,33.1,26,948,0.0
14,6,2021,17,1.56,111.0,34.0,23,947,0.0
14,6,2021,18,1.38,187.0,34.1,23,946,0.0
14,6,2021,19,1.37,235.0,34.4,23,946,0.0
14,6,2021,20,1.16,197.0,32.7,24,945,0.0
14,6,2021,21,0.84,192.0,31.6,26,945,0.0
14,6,2021,22,0.84,205.0,30.8,27,946,0.0
14,6,2021,23,1.4,62.0,29.0,33,946,0.0
14,6,2021,24,2.52,78.0,26.2,39,948,0.0
14,7,2019,1,1.56,224.0,26.4,37,942,0.0
14,7,2019,2,1.32,220.0,25.1,47,943,0.0
14,7,2019,3,1.17,233.0,23.6,53,942,0.0
14,7,2019,4,0.73,223.0,22.6,57,942,0.0
14,7,2019,5,0.58,175.0,21.9,60,942,0.0
14,7,2019,6,1.02,74.0,22.1,59,942,0.0
14,7,2019,7,0.9,205.0,22.1,59,942,0.0
14,7,2019,8,0.96,306.0,22.3,57,943,0.0
14,7,2019,9,0.98,298.0,24.6,49,943,0.0
14,7,2019,10,1.04,205.0,26.5,44,943,0.0
14,7,2019,11,1.21,88.0,27.0,43,944,0.0
14,7,2019,12,1.31,73.0,28.2,39,944,0.0
14,7,2019,13,1.25,92.0,29.5,36,944,0.0
14,7,2019,14,1.23,246.0,30.6,34,944,0.0
14,7,2019,15,1.49,59.0,31.0,33,943,0.0
14,7,2019,16,1.12,67.0,31.4,31,943,0.0
14,7,2019,17,1.5,116.0,32.2,29,942,0.0
14,7,2019,18,1.45,69.0,31.7,28,942,0.0
14,7,2019,19,0.79,78.0,32.3,27,942,0.0
14,7,2019,20,0.99,184.0,32.6,26,942,0.0
14,7,2019,21,1.42,263.0,32.2,25,942,0.0
14,7,2019,22,1.24,305.0,30.9,26,942,0.0
14,7,2019,23,0.9,293.0,29.6,25,943,0.0
14,7,2019,24,0.7,186.0,28.4,26,944,0.0
14,7,2020,1,2.25,71.0,26.7,41,948,0.0
14,7,2020,2,1.55,30.0,25.2,43,948,0.0
14,7,2020,3,1.53,68.0,24.2,44,948,0.0
14,7,2020,4,1.67,58.0,23.1,46,948,0.0
14,7,2020,5,1.38,65.0,22.3,46,948,0.0
14,7,2020,6,1.63,80.0,21.6,45,948,0.0
14,7,2020,7,1.19,69.0,21.0,41,948,0.0
14,7,2020,8,1.29,70.0,20.9,36,948,0.0
14,7,2020,9,1.55,80.0,21.5,30,948,0.0
14,7,2020,10,1.75,68.0,22.7,26,947,0.0
14,7,2020,11,1.76,58.0,24.7,26,947,0.0
14,7,2020,12,1.47,25.0,26.2,26,947,0.0
14,7,2020,13,1.49,67.0,28.1,29,946,0.0
14,7,2020,14,1.62,65.0,29.2,31,945,0.0
14,7,2020,15,1.48,65.0,30.9,25,945,0.0
14,7,2020,16,1.59,56.0,31.9,21,944,0.0
14,7,2020,17,1.45,66.0,33.3,17,943,0.0
14,7,2020,18,1.64,73.0,33.8,16,942,0.0
14,7,2020,19,1.76,46.0,34.0,16,942,0.0
14,7,2020,20,2.15,69.0,32.1,16,942,0.0
14,7,2020,21,2.57,71.0,30.9,18,943,0.0
14,7,2020,22,2.36,67.0,25.9,46,944,0.0
14,7,2020,23,1.96,76.0,24.4,47,945,0.0
14,7,2020,24,1.67,59.0,23.4,49,946,0.0
14,7,2021,1,1.3,67.0,21.5,34,949,0.0
14,7,2021,2,1.23,76.0,21.0,35,950,0.0
14,7,2021,3,2.02,65.0,19.8,38,950,0.0
14,7,2021,4,1.34,59.0,18.7,42,950,0.0
14,7,2021,5,1.01,64.0,17.9,46,950,0.0
14,7,2021,6,1.32,68.0,17.1,50,950,0.0
14,7,2021,7,1.57,72.0,16.2,54,950,0.0
14,7,2021,8,1.25,65.0,16.1,55,950,0.0
14,7,2021,9,1.51,77.0,17.3,52,951,0.0
14,7,2021,10,1.66,68.0,18.9,47,951,0.0
14,7,2021,11,1.96,68.0,19.5,45,951,0.0
14,7,2021,12,1.76,52.0,21.5,39,951,0.0
14,7,2021,13,1.42,38.0,23.6,35,951,0.0
14,7,2021,14,1.48,79.0,25.1,32,950,0.0
14,7,2021,15,1.32,71.0,26.7,28,949,0.0
14,7,2021,16,1.39,66.0,27.4,25,949,0.0
14,7,2021,17,1.45,62.0,28.2,23,948,0.0
14,7,2021,18,1.33,63.0,28.8,23,948,0.0
14,7,2021,19,1.1,78.0,29.7,22,947,0.0
14,7,2021,20,1.03,75.0,28.4,23,947,0.0
14,7,2021,21,0.72,46.0,27.3,25,947,0.0
14,7,2021,22,0.59,129.0,26.4,26,947,0.0
14,7,2021,23,0.54,162.0,25.1,27,947,0.0
14,7,2021,24,0.66,116.0,23.6,32,947,0.0
14,8,2019,1,0.76,249.0,24.0,22,949,0.0
14,8,2019,2,1.17,68.0,23.4,21,949,0.0
14,8,2019,3,0.86,161.0,22.4,24,950,0.0
14,8,2019,4,0.76,317.0,21.5,29,950,0.0
14,8,2019,5,0.76,343.0,19.7,31,950,0.0
14,8,2019,6,0.64,307.0,18.6,35,950,0.0
14,8,2019,7,0.74,8.0,17.7,37,950,0.0
14,8,2019,8,0.7,344.0,16.9,38,950,0.0
14,8,2019,9,0.62,83.0,19.5,35,950,0.0
14,8,2019,10,1.13,73.0,22.8,31,950,0.0
14,8,2019,11,0.99,78.0,24.4,35,951,0.0
14,8,2019,12,1.03,67.0,26.3,35,951,0.0
14,8,2019,13,1.09,199.0,28.5,28,950,0.0
14,8,2019,14,1.26,1.0,29.6,23,950,0.0
14,8,2019,15,1.35,125.0,31.0,20,949,0.0
14,8,2019,16,1.28,205.0,32.5,18,949,0.0
14,8,2019,17,1.26,170.0,33.5,17,948,0.0
14,8,2019,18,1.43,205.0,34.1,16,948,0.0
14,8,2019,19,1.16,199.0,34.5,16,947,0.0
14,8,2019,20,1.06,203.0,33.5,16,947,0.0
14,8,2019,21,0.99,186.0,31.3,18,947,0.0
14,8,2019,22,0.52,233.0,29.0,23,947,0.0
14,8,2019,23,0.54,233.0,26.9,27,948,0.0
14,8,2019,24,0.53,223.0,25.2,31,948,0.0
14,8,2020,1,0.55,300.0,23.0,46,946,0.0
14,8,2020,2,0.54,72.0,22.2,52,946,0.0
14,8,2020,3,0.6,22.0,21.3,57,946,0.0
14,8,2020,4,0.57,63.0,20.8,60,946,0.0
14,8,2020,5,0.51,32.0,19.9,65,945,0.0
14,8,2020,6,0.53,5.0,19.6,66,945,0.0
14,8,2020,7,0.63,21.0,19.0,68,945,0.0
14,8,2020,8,0.7,323.0,18.5,69,945,0.0
14,8,2020,9,0.57,4.0,20.6,61,946,0.0
14,8,2020,10,1.26,56.0,23.5,48,946,0.0
14,8,2020,11,1.17,68.0,25.1,42,946,0.0
14,8,2020,12,0.92,69.0,28.0,35,945,0.0
14,8,2020,13,1.05,99.0,29.7,32,945,0.0
14,8,2020,14,1.15,75.0,30.5,30,945,0.0
14,8,2020,15,1.38,128.0,31.7,27,944,0.0
14,8,2020,16,1.45,139.0,31.9,25,944,0.0
14,8,2020,17,1.41,146.0,32.5,25,943,0.0
14,8,2020,18,1.47,231.0,33.0,23,943,0.0
14,8,2020,19,1.39,186.0,32.1,24,943,0.0
14,8,2020,20,1.07,231.0,31.6,26,942,0.0
14,8,2020,21,0.78,225.0,30.1,28,942,0.0
14,8,2020,22,0.76,225.0,29.0,29,943,0.0
14,8,2020,23,0.85,220.0,27.9,31,943,0.0
14,8,2020,24,0.94,231.0,26.7,32,944,0.0
14,8,2021,1,0.67,17.0,32.7,26,950,0.0
14,8,2021,2,0.53,249.0,31.2,31,950,0.0
14,8,2021,3,0.58,40.0,29.6,35,950,0.0
14,8,2021,4,0.6,74.0,29.0,34,949,0.0
14,8,2021,5,0.68,59.0,28.0,33,949,0.0
14,8,2021,6,0.58,52.0,27.4,35,949,0.0
14,8,2021,7,0.56,43.0,26.4,37,949,0.0
14,8,2021,8,0.5,18.0,25.5,42,950,0.0
14,8,2021,9,0.6,47.0,26.7,37,950,0.0
14,8,2021,10,0.58,22.0,30.2,32,950,0.0
14,8,2021,11,0.97,80.0,32.1,27,950,0.0
14,8,2021,12,0.86,77.0,34.4,25,951,0.0
14,8,2021,13,0.87,64.0,35.1,24,951,0.0
14,8,2021,14,0.98,51.0,36.8,22,950,0.0
14,8,2021,15,0.99,29.0,39.3,20,950,0.0
14,8,2021,16,1.52,203.0,41.0,16,949,0.0
14,8,2021,17,2.21,197.0,41.6,14,948,0.0
14,8,2021,18,2.13,203.0,42.0,13,947,0.0
14,8,2021,19,1.78,213.0,41.8,14,947,0.0
14,8,2021,20,1.34,233.0,41.2,13,947,0.0
14,8,2021,21,0.86,62.0,38.9,15,947,0.0
14,8,2021,22,1.4,62.0,35.7,20,948,0.0
14,8,2021,23,0.63,82.0,33.7,24,949,0.0
14,8,2021,24,0.53,217.0,31.4,28,949,0.0
14,9,2019,1,2.22,76.0,18.8,68,954,0.1
14,9,2019,2,1.47,73.0,18.6,70,954,0.0
14,9,2019,3,0.65,116.0,18.8,70,954,0.0
14,9,2019,4,0.63,274.0,18.5,70,953,0.0
14,9,2019,5,0.62,284.0,18.4,69,953,0.0
14,9,2019,6,0.83,213.0,18.5,68,953,0.0
14,9,2019,7,1.42,78.0,18.3,69,952,0.0
14,9,2019,8,1.26,78.0,18.0,69,953,0.0
14,9,2019,9,1.11,76.0,17.8,69,953,0.0
14,9,2019,10,1.5,71.0,18.1,67,953,0.1
14,9,2019,11,2.03,77.0,19.8,61,953,0.0
14,9,2019,12,1.69,67.0,20.5,59,953,0.0
14,9,2019,13,1.59,133.0,20.5,59,954,0.0
14,9,2019,14,1.33,80.0,16.6,86,953,3.5
14,9,2019,15,1.09,106.0,17.6,85,952,0.1
14,9,2019,16,1.64,85.0,17.9,82,953,0.9
14,9,2019,17,1.32,78.0,16.9,89,952,1.2
14,9,2019,18,1.65,67.0,16.6,91,952,1.1
14,9,2019,19,1.02,81.0,18.1,85,952,1.1
14,9,2019,20,0.82,261.0,17.2,89,952,0.1
14,9,2019,21,0.67,298.0,17.1,90,952,0.4
14,9,2019,22,0.55,213.0,17.1,91,952,0.0
14,9,2019,23,0.56,234.0,17.2,92,952,0.0
14,9,2019,24,0.53,206.0,17.6,89,952,0.0
14,9,2020,1,0.63,55.0,24.5,38,952,0.0
14,9,2020,2,0.76,118.0,24.1,42,952,0.0
14,9,2020,3,1.04,88.0,23.5,45,952,0.0
14,9,2020,4,1.11,106.0,22.9,47,952,0.0
14,9,2020,5,1.45,63.0,22.3,49,952,0.0
14,9,2020,6,1.39,66.0,21.8,51,952,0.0
14,9,2020,7,1.52,74.0,21.5,53,952,0.0
14,9,2020,8,1.46,61.0,21.2,53,952,0.0
14,9,2020,9,1.55,63.0,21.0,54,952,0.0
14,9,2020,10,1.6,67.0,22.4,50,953,0.0
14,9,2020,11,1.75,63.0,22.7,49,953,0.0
14,9,2020,12,1.8,68.0,23.5,47,953,0.0
14,9,2020,13,1.13,18.0,25.2,42,952,0.0
14,9,2020,14,1.15,72.0,26.8,39,952,0.0
14,9,2020,15,1.06,71.0,28.0,36,951,0.0
14,9,2020,16,1.34,84.0,29.1,33,951,0.0
14,9,2020,17,1.11,64.0,29.9,30,949,0.0
14,9,2020,18,1.22,92.0,30.3,28,949,0.0
14,9,2020,19,0.96,102.0,30.1,26,949,0.0
14,9,2020,20,0.99,78.0,29.7,27,948,0.0
14,9,2020,21,1.51,103.0,27.5,34,949,0.0
14,9,2020,22,0.89,113.0,25.8,39,949,0.0
14,9,2020,23,0.68,102.0,25.3,40,949,0.0
14,9,2020,24,0.6,82.0,23.5,46,950,0.0
14,9,2021,1,1.62,63.0,20.0,70,945,0.0
14,9,2021,2,1.04,73.0,19.5,72,945,0.0
14,9,2021,3,0.82,71.0,19.7,72,944,0.0
14,9,2021,4,1.2,68.0,19.7,72,944,0.0
14,9,2021,5,0.9,45.0,19.7,73,944,0.0
14,9,2021,6,0.79,69.0,19.8,73,944,0.0
14,9,2021,7,0.85,66.0,19.7,74,944,0.0
14,9,2021,8,1.22,78.0,19.5,75,944,0.0
14,9,2021,9,1.05,168.0,19.8,71,944,0.0
14,9,2021,10,1.26,136.0,19.8,66,944,0.0
14,9,2021,11,1.24,152.0,19.6,63,945,0.0
14,9,2021,12,1.41,144.0,19.8,67,946,0.0
14,9,2021,13,1.04,157.0,18.6,81,946,1.7
14,9,2021,14,0.87,58.0,17.6,88,946,2.1
14,9,2021,15,1.14,71.0,17.7,91,945,1.5
14,9,2021,16,1.4,82.0,18.0,91,944,0.5
14,9,2021,17,1.6,94.0,18.3,89,943,0.3
14,9,2021,18,1.43,80.0,18.7,86,943,0.0
14,9,2021,19,0.95,71.0,18.6,86,943,2.4
14,9,2021,20,0.77,70.0,17.9,91,943,2.3
14,9,2021,21,0.96,69.0,17.3,92,943,4.8
14,9,2021,22,0.74,93.0,15.2,94,944,3.0
14,9,2021,23,0.82,80.0,15.7,92,944,0.0
14,9,2021,24,0.62,179.0,15.4,94,944,0.0
14,10,2019,1,0.58,323.0,17.6,69,943,0.0
14,10,2019,2,0.58,36.0,17.5,69,943,0.0
14,10,2019,3,0.55,46.0,17.1,72,942,0.0
14,10,2019,4,0.52,234.0,16.8,75,941,0.0
14,10,2019,5,0.56,67.0,17.5,63,941,0.0
14,10,2019,6,0.68,96.0,17.7,63,940,0.0
14,10,2019,7,0.78,80.0,17.4,66,940,0.0
14,10,2019,8,0.9,205.0,17.3,66,941,0.0
14,10,2019,9,1.84,200.0,18.6,57,941,0.0
14,10,2019,10,2.08,213.0,18.2,61,942,0.0
14,10,2019,11,2.19,209.0,18.6,60,943,0.0
14,10,2019,12,2.26,186.0,18.7,59,943,0.0
14,10,2019,13,1.73,246.0,16.7,77,943,0.4
14,10,2019,14,2.16,234.0,18.5,63,943,0.0
14,10,2019,15,2.58,224.0,19.5,52,943,0.0
14,10,2019,16,2.08,213.0,19.3,47,942,0.0
14,10,2019,17,2.27,213.0,19.8,44,942,0.0
14,10,2019,18,1.87,220.0,18.6,46,942,0.0
14,10,2019,19,2.38,245.0,12.5,83,944,1.0
14,10,2019,20,1.56,224.0,11.3,88,945,1.2
14,10,2019,21,1.33,209.0,11.4,89,945,0.0
14,10,2019,22,1.27,213.0,11.3,89,946,0.0
14,10,2019,23,1.07,233.0,11.0,88,946,0.0
14,10,2019,24,0.81,223.0,10.7,84,947,0.0
14,10,2020,1,1.69,296.0,16.3,47,942,0.0
14,10,2020,2,1.5,285.0,15.3,51,942,0.0
14,10,2020,3,1.17,235.0,14.5,54,942,0.0
14,10,2020,4,1.36,247.0,13.5,57,941,0.0
14,10,2020,5,0.92,232.0,12.9,58,941,0.0
14,10,2020,6,1.03,41.0,12.1,58,941,0.0
14,10,2020,7,0.67,67.0,11.6,58,942,0.0
14,10,2020,8,0.7,293.0,11.4,58,942,0.0
14,10,2020,9,0.63,4.0,10.7,60,942,0.0
14,10,2020,10,0.63,232.0,11.3,57,943,0.0
14,10,2020,11,0.7,234.0,14.0,49,943,0.0
14,10,2020,12,0.86,97.0,16.3,41,943,0.0
14,10,2020,13,1.23,57.0,16.9,38,943,0.0
14,10,2020,14,1.36,252.0,18.3,34,943,0.0
14,10,2020,15,1.59,252.0,18.6,32,943,0.0
14,10,2020,16,1.46,116.0,18.7,31,942,0.0
14,10,2020,17,1.49,312.0,19.0,28,942,0.0
14,10,2020,18,1.62,260.0,17.4,30,943,0.0
14,10,2020,19,1.26,270.0,16.9,31,943,0.0
14,10,2020,20,0.9,227.0,15.9,33,943,0.0
14,10,2020,21,0.81,202.0,14.9,36,944,0.0
14,10,2020,22,0.79,211.0,14.4,38,944,0.0
14,10,2020,23,0.62,213.0,13.8,40,944,0.0
14,10,2020,24,0.76,94.0,12.9,42,945,0.0
14,11,2019,1,0.73,284.0,10.5,79,938,0.0
14,11,2019,2,1.07,234.0,9.8,83,938,0.0
14,11,2019,3,0.87,209.0,9.2,84,937,0.0
14,11,2019,4,0.9,203.0,8.9,85,936,0.0
14,11,2019,5,1.09,225.0,8.5,84,935,0.0
14,11,2019,6,1.89,233.0,7.9,81,934,0.0
14,11,2019,7,2.08,233.0,7.6,83,933,0.0
14,11,2019,8,1.41,292.0,6.9,91,934,2.6
14,11,2019,9,1.84,306.0,6.4,79,934,0.0
14,11,2019,10,1.5,287.0,6.3,70,934,0.0
14,11,2019,11,0.72,297.0,7.5,63,934,0.0
14,11,2019,12,1.45,252.0,9.2,54,934,0.0
14,11,2019,13,1.62,254.0,11.0,45,933,0.0
14,11,2019,14,1.74,267.0,11.7,42,932,0.0
14,11,2019,15,1.79,261.0,11.4,43,931,0.0
14,11,2019,16,1.8,257.0,11.4,39,930,0.0
14,11,2019,17,2.04,233.0,8.3,59,930,0.0
14,11,2019,18,1.22,218.0,7.2,71,929,0.1
14,11,2019,19,1.73,205.0,7.4,70,929,0.0
14,11,2019,20,1.57,245.0,7.9,61,930,0.0
14,11,2019,21,1.76,262.0,7.8,56,930,0.0
14,11,2019,22,1.29,263.0,7.3,59,931,0.0
14,11,2019,23,1.27,258.0,7.1,62,931,0.0
14,11,2019,24,1.22,223.0,6.5,66,932,0.0
14,11,2020,1,0.57,11.0,11.6,81,950,0.0
14,11,2020,2,0.56,60.0,11.2,83,950,0.0
14,11,2020,3,0.52,59.0,11.2,83,950,0.0
14,11,2020,4,0.58,35.0,11.1,83,950,0.0
14,11,2020,5,0.54,38.0,10.7,84,949,0.0
14,11,2020,6,0.54,15.0,11.0,82,949,0.0
14,11,2020,7,0.53,63.0,11.2,82,949,0.0
14,11,2020,8,0.52,304.0,11.2,83,949,0.0
14,11,2020,9,0.51,9.0,11.7,83,950,0.0
14,11,2020,10,0.76,67.0,11.8,85,950,0.0
14,11,2020,11,0.64,42.0,11.5,88,951,0.2
14,11,2020,12,0.62,79.0,12.2,89,951,0.5
14,11,2020,13,0.65,64.0,12.6,88,950,0.4
14,11,2020,14,0.69,98.0,12.8,88,950,0.0
14,11,2020,15,0.77,69.0,13.2,86,950,0.2
14,11,2020,16,0.59,213.0,13.2,88,949,0.0
14,11,2020,17,0.67,215.0,13.1,89,949,0.0
14,11,2020,18,0.59,37.0,13.2,89,950,0.0
14,11,2020,19,0.6,70.0,13.0,89,950,0.0
14,11,2020,20,0.52,155.0,13.1,89,950,0.0
14,11,2020,21,0.54,192.0,13.1,90,951,0.0
14,11,2020,22,0.58,214.0,12.9,92,951,0.0
14,11,2020,23,0.56,256.0,12.9,90,951,0.0
14,11,2020,24,0.58,48.0,13.1,90,951,0.0
14,12,2019,1,1.21,,9.2,93,948,0.0
14,12,2019,2,0.87,,8.8,94,948,0.0
14,12,2019,3,0.9,,8.3,95,948,0.0
14,12,2019,4,1.58,,8.2,95,948,0.0
14,12,2019,5,1.6,,8.2,94,947,0.0
14,12,2019,6,1.22,,8.0,94,947,0.0
14,12,2019,7,1.08,,7.8,94,947,0.0
14,12,2019,8,1.02,,7.6,94,948,0.0
14,12,2019,9,1.05,,7.8,92,948,0.0
14,12,2019,10,1.46,,8.7,85,949,0.0
14,12,2019,11,1.77,,10.1,77,949,0.0
14,12,2019,12,1.82,,11.6,68,949,0.0
14,12,2019,13,2.23,,12.5,64,949,0.0
14,12,2019,14,2.38,,13.2,62,948,0.0
14,12,2019,15,2.54,,13.3,61,947,0.0
14,12,2019,16,2.59,,12.5,65,947,0.0
14,12,2019,17,2.08,,12.6,63,947,0.0
14,12,2019,18,1.56,,11.1,70,947,0.0
14,12,2019,19,1.48,,10.0,78,947,0.0
14,12,2019,20,1.63,,9.6,80,947,0.0
14,12,2019,21,1.1,,9.3,82,948,0.0
14,12,2019,22,0.89,,9.0,85,947,0.0
14,12,2019,23,1.12,,8.7,89,947,0.0
14,12,2019,24,0.97,,8.4,91,947,0.0
14,12,2020,1,0.62,10.0,10.6,84,944,0.0
14,12,2020,2,0.73,11.0,9.9,89,944,0.0
14,12,2020,3,0.58,59.0,9.7,90,943,0.0
14,12,2020,4,0.67,25.0,9.7,90,943,0.0
14,12,2020,5,0.6,67.0,10.0,90,943,0.0
14,12,2020,6,0.61,81.0,10.0,90,942,0.0
14,12,2020,7,0.69,52.0,10.0,89,942,0.0
14,12,2020,8,0.72,22.0,10.1,88,942,0.0
14,12,2020,9,0.83,72.0,9.7,90,942,0.0
14,12,2020,10,0.64,202.0,10.1,89,942,0.0
14,12,2020,11,0.83,138.0,10.4,87,943,0.0
14,12,2020,12,0.87,74.0,10.2,89,942,0.0
14,12,2020,13,1.13,81.0,10.9,86,942,0.0
14,12,2020,14,0.92,121.0,12.7,78,941,0.0
14,12,2020,15,1.22,157.0,13.6,76,941,0.0
14,12,2020,16,1.13,197.0,13.9,74,941,0.0
14,12,2020,17,1.45,208.0,13.2,76,941,0.0
14,12,2020,18,1.11,207.0,13.0,78,941,0.0
14,12,2020,19,0.56,189.0,12.7,82,941,0.0
14,12,2020,20,0.62,161.0,12.4,81,941,0.0
14,12,2020,21,0.84,150.0,11.8,83,941,0.4
14,12,2020,22,1.03,153.0,10.8,93,941,0.9
14,12,2020,23,1.0,145.0,10.6,95,941,0.3
14,12,2020,24,1.29,130.0,10.7,96,941,0.0
15,1,2019,1,0.75,83.0,3.0,81,950,0.0
15,1,2019,2,0.56,42.0,2.6,84,950,0.0
15,1,2019,3,0.62,9.0,2.0,86,950,0.0
15,1,2019,4,0.8,41.0,1.4,82,950,0.0
15,1,2019,5,0.76,338.0,1.1,81,950,0.0
15,1,2019,6,0.63,94.0,1.0,78,949,0.0
15,1,2019,7,0.65,78.0,1.0,78,949,0.0
15,1,2019,8,0.53,78.0,1.3,78,950,0.0
15,1,2019,9,0.7,74.0,1.2,79,950,0.0
15,1,2019,10,0.67,32.0,1.6,75,950,0.0
15,1,2019,11,0.69,88.0,5.6,60,951,0.0
15,1,2019,12,0.67,54.0,10.7,45,951,0.0
15,1,2019,13,0.85,93.0,11.9,42,950,0.0
15,1,2019,14,0.98,212.0,13.4,39,949,0.0
15,1,2019,15,1.01,237.0,14.7,35,948,0.0
15,1,2019,16,0.98,88.0,14.9,33,948,0.0
15,1,2019,17,0.82,104.0,15.9,30,948,0.0
15,1,2019,18,0.58,67.0,15.0,34,948,0.0
15,1,2019,19,0.51,242.0,10.5,45,948,0.0
15,1,2019,20,0.51,223.0,8.6,52,948,0.0
15,1,2019,21,0.6,47.0,8.2,55,949,0.0
15,1,2019,22,0.73,67.0,6.6,61,949,0.0
15,1,2019,23,0.84,79.0,4.9,66,949,0.0
15,1,2019,24,0.75,68.0,3.6,71,949,0.0
15,1,2020,1,0.6,,5.9,73,952,0.0
15,1,2020,2,0.62,,5.7,74,951,0.0
15,1,2020,3,0.64,,5.7,75,951,0.0
15,1,2020,4,0.61,,5.6,76,952,0.0
15,1,2020,5,0.51,,4.4,81,951,0.0
15,1,2020,6,0.58,,3.8,85,951,0.0
15,1,2020,7,0.55,,3.6,86,951,0.0
15,1,2020,8,0.76,,3.6,87,952,0.0
15,1,2020,9,0.68,,4.0,87,952,0.0
15,1,2020,10,0.7,,4.4,84,953,0.0
15,1,2020,11,0.91,,5.3,83,954,0.0
15,1,2020,12,0.9,,6.0,80,955,0.0
