DIA,MES,ANO,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha
2,5,2021,17,0.2,5.0,25.0,9.0,13.0,33.0,97.42,2021-05-02 16:00:00,2021-02-05
2,5,2021,18,0.2,4.0,20.0,5.0,8.0,26.0,105.8,2021-05-02 17:00:00,2021-02-05
2,5,2021,19,0.3,6.0,28.0,8.0,10.0,37.0,94.91,2021-05-02 18:00:00,2021-02-05
2,5,2021,20,0.3,5.0,36.0,5.0,8.0,44.0,87.8,2021-05-02 19:00:00,2021-02-05
2,5,2021,21,0.3,7.0,42.0,7.0,9.0,53.0,80.85,2021-05-02 20:00:00,2021-02-05
2,5,2021,22,0.3,7.0,55.0,10.0,13.0,65.0,67.14,2021-05-02 21:00:00,2021-02-05
2,5,2021,23,0.4,10.0,69.0,7.0,11.0,84.0,48.49,2021-05-02 22:00:00,2021-02-05
2,5,2021,24,0.4,5.0,45.0,9.0,12.0,52.0,59.86,2021-05-02 23:00:00,2021-02-05
2,6,2019,1,0.4,65.0,137.0,,,237.0,16.76,2019-06-02 00:00:00,2019-02-06
2,6,2019,2,0.2,24.0,92.0,,,128.0,29.54,2019-06-02 01:00:00,2019-02-06
2,6,2019,3,0.1,16.0,51.0,,,77.0,53.05,2019-06-02 02:00:00,2019-02-06
2,6,2019,4,0.1,16.0,34.0,,,59.0,56.98,2019-06-02 03:00:00,2019-02-06
2,6,2019,5,0.1,13.0,20.0,,,40.0,74.68,2019-06-02 04:00:00,2019-02-06
2,6,2019,6,0.1,14.0,35.0,,,57.0,60.13,2019-06-02 05:00:00,2019-02-06
2,6,2019,7,0.1,13.0,38.0,,,59.0,60.43,2019-06-02 06:00:00,2019-02-06
2,6,2019,8,0.1,17.0,49.0,,,75.0,51.72,2019-06-02 07:00:00,2019-02-06
2,6,2019,9,0.1,19.0,34.0,,,63.0,76.53,2019-06-02 08:00:00,2019-02-06
2,6,2019,10,0.1,19.0,31.0,,,60.0,82.98,2019-06-02 09:00:00,2019-02-06
2,6,2019,11,0.1,19.0,29.0,,,58.0,88.73,2019-06-02 10:00:00,2019-02-06
2,6,2019,12,0.1,19.0,33.0,,,62.0,95.77,2019-06-02 11:00:00,2019-02-06
2,6,2019,13,0.1,20.0,35.0,,,66.0,106.0,2019-06-02 12:00:00,2019-02-06
2,6,2019,14,0.1,19.0,38.0,,,66.0,118.4,2019-06-02 13:00:00,2019-02-06
2,6,2019,15,0.1,18.0,36.0,,,64.0,128.7,2019-06-02 14:00:00,2019-02-06
2,6,2019,16,0.1,17.0,34.0,,,61.0,126.7,2019-06-02 15:00:00,2019-02-06
2,6,2019,17,0.1,16.0,26.0,,,50.0,124.1,2019-06-02 16:00:00,2019-02-06
2,6,2019,18,0.1,22.0,44.0,,,77.0,109.9,2019-06-02 17:00:00,2019-02-06
2,6,2019,19,0.1,23.0,52.0,,,88.0,104.9,2019-06-02 18:00:00,2019-02-06
2,6,2019,20,0.2,28.0,70.0,,,113.0,88.49,2019-06-02 19:00:00,2019-02-06
2,6,2019,21,0.2,28.0,64.0,,,106.0,85.18,2019-06-02 20:00:00,2019-02-06
2,6,2019,22,0.2,24.0,53.0,,,90.0,86.02,2019-06-02 21:00:00,2019-02-06
2,6,2019,23,0.2,18.0,52.0,,,79.0,80.3,2019-06-02 22:00:00,2019-02-06
2,6,2019,24,0.2,16.0,66.0,,,91.0,62.09,2019-06-02 23:00:00,2019-02-06
2,6,2020,1,0.2,3.0,19.0,13.0,17.0,24.0,61.11,2020-06-02 00:00:00,2020-02-06
2,6,2020,2,0.3,9.0,38.0,13.0,18.0,52.0,27.32,2020-06-02 01:00:00,2020-02-06
2,6,2020,3,0.3,3.0,26.0,10.0,16.0,30.0,31.76,2020-06-02 02:00:00,2020-02-06
2,6,2020,4,0.2,4.0,26.0,16.0,20.0,32.0,28.5,2020-06-02 03:00:00,2020-02-06
2,6,2020,5,0.2,3.0,16.0,13.0,17.0,21.0,40.51,2020-06-02 04:00:00,2020-02-06
2,6,2020,6,0.2,8.0,27.0,21.0,24.0,40.0,26.72,2020-06-02 05:00:00,2020-02-06
2,6,2020,7,0.4,38.0,39.0,14.0,19.0,97.0,13.73,2020-06-02 06:00:00,2020-02-06
2,6,2020,8,0.4,28.0,38.0,16.0,21.0,81.0,14.99,2020-06-02 07:00:00,2020-02-06
2,6,2020,9,0.4,34.0,39.0,21.0,26.0,91.0,18.89,2020-06-02 08:00:00,2020-02-06
2,6,2020,10,0.3,21.0,36.0,15.0,21.0,68.0,30.93,2020-06-02 09:00:00,2020-02-06
2,6,2020,11,0.3,20.0,34.0,13.0,20.0,65.0,36.63,2020-06-02 10:00:00,2020-02-06
2,6,2020,12,0.3,16.0,30.0,12.0,21.0,54.0,50.84,2020-06-02 11:00:00,2020-02-06
2,6,2020,13,0.2,145.0,39.0,1.0,1.0,184.0,70.83,2020-06-02 12:00:00,2020-02-06
2,6,2020,14,0.2,4.0,34.0,5.0,8.0,40.0,79.84,2020-06-02 13:00:00,2020-02-06
2,6,2020,15,0.2,4.0,36.0,16.0,27.0,43.0,95.69,2020-06-02 14:00:00,2020-02-06
2,6,2020,16,0.2,4.0,32.0,12.0,19.0,38.0,103.4,2020-06-02 15:00:00,2020-02-06
2,6,2020,17,0.2,4.0,29.0,8.0,14.0,36.0,112.5,2020-06-02 16:00:00,2020-02-06
2,6,2020,18,0.2,4.0,22.0,3.0,10.0,28.0,111.7,2020-06-02 17:00:00,2020-02-06
2,6,2020,19,0.2,4.0,27.0,5.0,10.0,33.0,101.7,2020-06-02 18:00:00,2020-02-06
2,6,2020,20,0.2,4.0,29.0,3.0,8.0,36.0,99.45,2020-06-02 19:00:00,2020-02-06
2,6,2020,21,0.2,4.0,33.0,6.0,12.0,40.0,94.54,2020-06-02 20:00:00,2020-02-06
2,6,2020,22,0.2,4.0,33.0,9.0,13.0,39.0,91.8,2020-06-02 21:00:00,2020-02-06
2,6,2020,23,0.2,4.0,28.0,11.0,16.0,34.0,84.78,2020-06-02 22:00:00,2020-02-06
2,6,2020,24,0.2,4.0,24.0,9.0,14.0,30.0,84.6,2020-06-02 23:00:00,2020-02-06
2,6,2021,1,0.2,4.0,41.0,9.0,16.0,47.0,,2021-06-02 00:00:00,2021-02-06
2,6,2021,2,0.2,2.0,25.0,8.0,15.0,27.0,,2021-06-02 01:00:00,2021-02-06
2,6,2021,3,0.2,1.0,24.0,6.0,12.0,25.0,,2021-06-02 02:00:00,2021-02-06
2,6,2021,4,0.2,1.0,18.0,5.0,11.0,20.0,,2021-06-02 03:00:00,2021-02-06
2,6,2021,5,0.2,1.0,25.0,6.0,12.0,27.0,,2021-06-02 04:00:00,2021-02-06
2,6,2021,6,0.2,2.0,33.0,9.0,16.0,36.0,,2021-06-02 05:00:00,2021-02-06
2,6,2021,7,0.3,21.0,58.0,7.0,13.0,91.0,,2021-06-02 06:00:00,2021-02-06
2,6,2021,8,0.4,51.0,66.0,13.0,22.0,143.0,,2021-06-02 07:00:00,2021-02-06
2,6,2021,9,0.4,49.0,63.0,20.0,33.0,138.0,,2021-06-02 08:00:00,2021-02-06
2,6,2021,10,0.3,39.0,55.0,15.0,27.0,114.0,,2021-06-02 09:00:00,2021-02-06
2,6,2021,11,0.3,22.0,44.0,14.0,25.0,78.0,,2021-06-02 10:00:00,2021-02-06
2,6,2021,12,0.2,13.0,34.0,16.0,27.0,53.0,,2021-06-02 11:00:00,2021-02-06
2,6,2021,13,0.2,10.0,28.0,3.0,12.0,43.0,,2021-06-02 12:00:00,2021-02-06
2,6,2021,14,0.2,8.0,27.0,4.0,14.0,39.0,,2021-06-02 13:00:00,2021-02-06
2,6,2021,15,0.2,10.0,28.0,10.0,22.0,44.0,,2021-06-02 14:00:00,2021-02-06
2,6,2021,16,0.2,8.0,26.0,8.0,17.0,39.0,,2021-06-02 15:00:00,2021-02-06
2,6,2021,17,0.2,12.0,31.0,9.0,22.0,49.0,,2021-06-02 16:00:00,2021-02-06
2,6,2021,18,0.2,12.0,39.0,12.0,31.0,58.0,,2021-06-02 17:00:00,2021-02-06
2,6,2021,19,0.2,11.0,35.0,16.0,27.0,52.0,,2021-06-02 18:00:00,2021-02-06
2,6,2021,20,0.2,15.0,47.0,9.0,18.0,70.0,,2021-06-02 19:00:00,2021-02-06
2,6,2021,21,0.3,9.0,47.0,7.0,14.0,61.0,,2021-06-02 20:00:00,2021-02-06
2,6,2021,22,0.3,3.0,43.0,15.0,23.0,49.0,,2021-06-02 21:00:00,2021-02-06
2,6,2021,23,0.3,3.0,52.0,16.0,24.0,57.0,,2021-06-02 22:00:00,2021-02-06
2,6,2021,24,0.3,2.0,45.0,16.0,24.0,49.0,,2021-06-02 23:00:00,2021-02-06
2,7,2019,1,0.2,2.0,31.0,,,35.0,75.45,2019-07-02 00:00:00,2019-02-07
2,7,2019,2,0.2,1.0,22.0,,,23.0,82.18,2019-07-02 01:00:00,2019-02-07
2,7,2019,3,0.2,1.0,29.0,,,30.0,71.02,2019-07-02 02:00:00,2019-02-07
2,7,2019,4,0.2,1.0,22.0,,,24.0,84.62,2019-07-02 03:00:00,2019-02-07
2,7,2019,5,0.2,1.0,15.0,,,16.0,86.95,2019-07-02 04:00:00,2019-02-07
2,7,2019,6,0.2,1.0,23.0,,,25.0,75.6,2019-07-02 05:00:00,2019-02-07
2,7,2019,7,0.2,8.0,55.0,,,66.0,47.39,2019-07-02 06:00:00,2019-02-07
2,7,2019,8,0.4,31.0,90.0,,,138.0,26.09,2019-07-02 07:00:00,2019-02-07
2,7,2019,9,0.4,29.0,88.0,,,132.0,32.18,2019-07-02 08:00:00,2019-02-07
2,7,2019,10,0.3,19.0,62.0,,,91.0,63.38,2019-07-02 09:00:00,2019-02-07
2,7,2019,11,0.2,15.0,53.0,,,76.0,73.02,2019-07-02 10:00:00,2019-02-07
2,7,2019,12,0.3,16.0,58.0,,,82.0,82.55,2019-07-02 11:00:00,2019-02-07
2,7,2019,13,0.2,11.0,50.0,,,67.0,109.7,2019-07-02 12:00:00,2019-02-07
2,7,2019,14,0.2,6.0,29.0,,,39.0,124.4,2019-07-02 13:00:00,2019-02-07
2,7,2019,15,0.2,10.0,39.0,,,55.0,110.9,2019-07-02 14:00:00,2019-02-07
2,7,2019,16,0.2,10.0,39.0,,,54.0,113.9,2019-07-02 15:00:00,2019-02-07
2,7,2019,17,0.2,14.0,48.0,,,70.0,104.5,2019-07-02 16:00:00,2019-02-07
2,7,2019,18,0.2,21.0,49.0,,,82.0,102.8,2019-07-02 17:00:00,2019-02-07
2,7,2019,19,0.2,10.0,39.0,,,55.0,109.9,2019-07-02 18:00:00,2019-02-07
2,7,2019,20,0.3,15.0,48.0,,,71.0,102.9,2019-07-02 19:00:00,2019-02-07
2,7,2019,21,0.3,9.0,56.0,,,70.0,99.62,2019-07-02 20:00:00,2019-02-07
2,7,2019,22,0.3,14.0,82.0,,,103.0,77.52,2019-07-02 21:00:00,2019-02-07
2,7,2019,23,0.4,21.0,121.0,,,153.0,36.84,2019-07-02 22:00:00,2019-02-07
2,7,2019,24,0.3,9.0,42.0,,,56.0,56.52,2019-07-02 23:00:00,2019-02-07
2,7,2020,1,0.2,5.0,15.0,5.0,7.0,23.0,62.8,2020-07-02 00:00:00,2020-02-07
2,7,2020,2,0.1,5.0,16.0,9.0,11.0,24.0,58.51,2020-07-02 01:00:00,2020-02-07
2,7,2020,3,0.1,5.0,12.0,9.0,10.0,20.0,55.74,2020-07-02 02:00:00,2020-02-07
2,7,2020,4,0.1,5.0,10.0,2.0,4.0,18.0,49.98,2020-07-02 03:00:00,2020-02-07
2,7,2020,5,0.1,6.0,16.0,7.0,9.0,25.0,42.28,2020-07-02 04:00:00,2020-02-07
2,7,2020,6,0.1,7.0,18.0,7.0,9.0,30.0,39.07,2020-07-02 05:00:00,2020-02-07
2,7,2020,7,0.2,12.0,33.0,2.0,5.0,52.0,27.74,2020-07-02 06:00:00,2020-02-07
2,7,2020,8,0.3,37.0,48.0,7.0,10.0,105.0,22.01,2020-07-02 07:00:00,2020-02-07
2,7,2020,9,0.3,26.0,47.0,7.0,14.0,88.0,22.82,2020-07-02 08:00:00,2020-02-07
2,7,2020,10,0.3,44.0,53.0,9.0,21.0,121.0,26.97,2020-07-02 09:00:00,2020-02-07
2,7,2020,11,0.5,28.0,35.0,6.0,12.0,78.0,43.26,2020-07-02 10:00:00,2020-02-07
2,7,2020,12,0.5,22.0,27.0,11.0,15.0,60.0,53.54,2020-07-02 11:00:00,2020-02-07
2,7,2020,13,0.2,11.0,22.0,10.0,15.0,38.0,63.05,2020-07-02 12:00:00,2020-02-07
2,7,2020,14,0.2,14.0,24.0,8.0,14.0,46.0,58.96,2020-07-02 13:00:00,2020-02-07
2,7,2020,15,0.2,16.0,29.0,2.0,8.0,54.0,61.82,2020-07-02 14:00:00,2020-02-07
2,7,2020,16,0.2,14.0,27.0,3.0,9.0,48.0,70.92,2020-07-02 15:00:00,2020-02-07
2,7,2020,17,0.2,18.0,29.0,6.0,10.0,56.0,60.75,2020-07-02 16:00:00,2020-02-07
2,7,2020,18,0.2,33.0,40.0,7.0,12.0,91.0,53.79,2020-07-02 17:00:00,2020-02-07
2,7,2020,19,0.2,62.0,56.0,9.0,14.0,150.0,43.38,2020-07-02 18:00:00,2020-02-07
2,7,2020,20,0.2,16.0,30.0,7.0,11.0,54.0,48.17,2020-07-02 19:00:00,2020-02-07
2,7,2020,21,0.2,12.0,30.0,6.0,10.0,48.0,49.2,2020-07-02 20:00:00,2020-02-07
2,7,2020,22,0.2,7.0,26.0,5.0,9.0,37.0,53.93,2020-07-02 21:00:00,2020-02-07
2,7,2020,23,0.2,6.0,18.0,8.0,11.0,27.0,70.12,2020-07-02 22:00:00,2020-02-07
2,7,2020,24,0.2,6.0,15.0,3.0,6.0,24.0,68.13,2020-07-02 23:00:00,2020-02-07
2,7,2021,1,0.3,6.0,43.0,6.0,11.0,52.0,,2021-07-02 00:00:00,2021-02-07
2,7,2021,2,0.4,23.0,78.0,2.0,7.0,113.0,,2021-07-02 01:00:00,2021-02-07
2,7,2021,3,0.4,6.0,65.0,15.0,26.0,74.0,,2021-07-02 02:00:00,2021-02-07
2,7,2021,4,0.3,4.0,55.0,17.0,26.0,62.0,,2021-07-02 03:00:00,2021-02-07
2,7,2021,5,0.4,18.0,67.0,15.0,24.0,96.0,,2021-07-02 04:00:00,2021-02-07
2,7,2021,6,0.4,30.0,73.0,24.0,33.0,120.0,,2021-07-02 05:00:00,2021-02-07
2,7,2021,7,0.3,18.0,53.0,12.0,22.0,80.0,,2021-07-02 06:00:00,2021-02-07
2,7,2021,8,0.5,63.0,71.0,11.0,19.0,167.0,,2021-07-02 07:00:00,2021-02-07
2,7,2021,9,0.5,59.0,76.0,6.0,19.0,166.0,,2021-07-02 08:00:00,2021-02-07
2,7,2021,10,0.4,62.0,96.0,13.0,31.0,191.0,,2021-07-02 09:00:00,2021-02-07
2,7,2021,11,0.4,40.0,94.0,15.0,36.0,155.0,,2021-07-02 10:00:00,2021-02-07
2,7,2021,12,0.3,13.0,45.0,2.0,18.0,64.0,,2021-07-02 11:00:00,2021-02-07
2,7,2021,13,0.2,10.0,27.0,2.0,11.0,43.0,,2021-07-02 12:00:00,2021-02-07
2,7,2021,14,0.2,18.0,31.0,3.0,14.0,58.0,,2021-07-02 13:00:00,2021-02-07
2,7,2021,15,0.2,12.0,29.0,9.0,20.0,47.0,,2021-07-02 14:00:00,2021-02-07
2,7,2021,16,0.2,13.0,31.0,28.0,42.0,50.0,,2021-07-02 15:00:00,2021-02-07
2,7,2021,17,0.2,12.0,27.0,16.0,33.0,45.0,,2021-07-02 16:00:00,2021-02-07
2,7,2021,18,0.2,17.0,32.0,10.0,19.0,58.0,,2021-07-02 17:00:00,2021-02-07
2,7,2021,19,0.2,18.0,34.0,13.0,22.0,61.0,,2021-07-02 18:00:00,2021-02-07
2,7,2021,20,0.2,12.0,31.0,11.0,19.0,50.0,,2021-07-02 19:00:00,2021-02-07
2,7,2021,21,0.2,10.0,33.0,9.0,18.0,48.0,,2021-07-02 20:00:00,2021-02-07
2,7,2021,22,0.2,9.0,34.0,9.0,15.0,48.0,,2021-07-02 21:00:00,2021-02-07
2,7,2021,23,0.2,4.0,27.0,9.0,16.0,33.0,,2021-07-02 22:00:00,2021-02-07
2,7,2021,24,0.2,3.0,22.0,7.0,12.0,27.0,,2021-07-02 23:00:00,2021-02-07
2,8,2019,1,0.5,28.0,91.0,12.0,24.0,134.0,14.2,2019-08-02 00:00:00,2019-02-08
2,8,2019,2,0.5,11.0,76.0,15.0,27.0,92.0,15.51,2019-08-02 01:00:00,2019-02-08
2,8,2019,3,0.3,7.0,71.0,9.0,20.0,82.0,17.0,2019-08-02 02:00:00,2019-02-08
2,8,2019,4,0.3,3.0,49.0,6.0,15.0,53.0,33.07,2019-08-02 03:00:00,2019-02-08
2,8,2019,5,0.3,6.0,45.0,9.0,18.0,54.0,27.83,2019-08-02 04:00:00,2019-02-08
2,8,2019,6,0.2,7.0,46.0,9.0,18.0,57.0,23.86,2019-08-02 05:00:00,2019-02-08
2,8,2019,7,0.3,10.0,49.0,12.0,20.0,65.0,25.67,2019-08-02 06:00:00,2019-02-08
2,8,2019,8,0.4,25.0,67.0,11.0,19.0,105.0,18.1,2019-08-02 07:00:00,2019-02-08
2,8,2019,9,0.4,38.0,79.0,14.0,25.0,137.0,18.05,2019-08-02 08:00:00,2019-02-08
2,8,2019,10,0.3,18.0,55.0,11.0,23.0,83.0,44.01,2019-08-02 09:00:00,2019-02-08
2,8,2019,11,0.3,19.0,56.0,12.0,27.0,85.0,50.19,2019-08-02 10:00:00,2019-02-08
2,8,2019,12,0.3,20.0,59.0,16.0,32.0,90.0,61.58,2019-08-02 11:00:00,2019-02-08
2,8,2019,13,0.3,11.0,50.0,15.0,27.0,67.0,81.55,2019-08-02 12:00:00,2019-02-08
2,8,2019,14,0.2,11.0,48.0,18.0,33.0,65.0,91.67,2019-08-02 13:00:00,2019-02-08
2,8,2019,15,0.2,6.0,38.0,11.0,25.0,48.0,108.0,2019-08-02 14:00:00,2019-02-08
2,8,2019,16,0.2,6.0,34.0,18.0,33.0,43.0,120.3,2019-08-02 15:00:00,2019-02-08
2,8,2019,17,0.2,3.0,30.0,39.0,56.0,35.0,113.9,2019-08-02 16:00:00,2019-02-08
2,8,2019,18,0.2,4.0,33.0,29.0,43.0,40.0,109.8,2019-08-02 17:00:00,2019-02-08
2,8,2019,19,0.2,5.0,37.0,24.0,31.0,45.0,98.1,2019-08-02 18:00:00,2019-02-08
2,8,2019,20,0.2,11.0,52.0,23.0,30.0,69.0,82.52,2019-08-02 19:00:00,2019-02-08
2,8,2019,21,0.3,20.0,79.0,12.0,14.0,111.0,58.03,2019-08-02 20:00:00,2019-02-08
2,8,2019,22,0.7,146.0,159.0,14.0,25.0,382.0,3.51,2019-08-02 21:00:00,2019-02-08
2,8,2019,23,0.9,211.0,162.0,25.0,56.0,485.0,1.78,2019-08-02 22:00:00,2019-02-08
2,8,2019,24,0.5,55.0,110.0,44.0,72.0,194.0,19.2,2019-08-02 23:00:00,2019-02-08
2,8,2020,1,0.1,4.0,27.0,5.0,7.0,33.0,54.35,2020-08-02 00:00:00,2020-02-08
2,8,2020,2,0.1,4.0,25.0,5.0,7.0,31.0,52.37,2020-08-02 01:00:00,2020-02-08
2,8,2020,3,0.1,10.0,50.0,9.0,11.0,65.0,28.93,2020-08-02 02:00:00,2020-02-08
2,8,2020,4,0.1,5.0,38.0,20.0,22.0,45.0,34.38,2020-08-02 03:00:00,2020-02-08
2,8,2020,5,0.1,4.0,35.0,20.0,21.0,41.0,34.09,2020-08-02 04:00:00,2020-02-08
2,8,2020,6,0.1,5.0,31.0,9.0,11.0,39.0,27.89,2020-08-02 05:00:00,2020-02-08
2,8,2020,7,0.1,4.0,20.0,3.0,7.0,26.0,31.68,2020-08-02 06:00:00,2020-02-08
2,8,2020,8,0.1,4.0,19.0,15.0,18.0,25.0,29.74,2020-08-02 07:00:00,2020-02-08
2,8,2020,9,0.1,7.0,24.0,13.0,14.0,34.0,27.34,2020-08-02 08:00:00,2020-02-08
2,8,2020,10,0.1,5.0,18.0,11.0,14.0,27.0,38.17,2020-08-02 09:00:00,2020-02-08
2,8,2020,11,0.1,5.0,18.0,17.0,24.0,26.0,50.26,2020-08-02 10:00:00,2020-02-08
2,8,2020,12,0.1,6.0,21.0,11.0,17.0,30.0,67.07,2020-08-02 11:00:00,2020-02-08
2,8,2020,13,0.1,4.0,20.0,10.0,14.0,26.0,91.4,2020-08-02 12:00:00,2020-02-08
2,8,2020,14,0.1,5.0,18.0,10.0,13.0,25.0,91.78,2020-08-02 13:00:00,2020-02-08
2,8,2020,15,0.1,4.0,14.0,17.0,20.0,20.0,86.68,2020-08-02 14:00:00,2020-02-08
2,8,2020,16,0.1,4.0,14.0,3.0,7.0,20.0,90.54,2020-08-02 15:00:00,2020-02-08
2,8,2020,17,0.1,4.0,19.0,10.0,14.0,26.0,104.3,2020-08-02 16:00:00,2020-02-08
2,8,2020,18,0.1,4.0,15.0,28.0,32.0,21.0,106.1,2020-08-02 17:00:00,2020-02-08
2,8,2020,19,0.2,4.0,18.0,18.0,21.0,24.0,102.5,2020-08-02 18:00:00,2020-02-08
2,8,2020,20,0.1,4.0,17.0,18.0,20.0,23.0,92.65,2020-08-02 19:00:00,2020-02-08
2,8,2020,21,0.1,4.0,22.0,15.0,18.0,29.0,80.09,2020-08-02 20:00:00,2020-02-08
2,8,2020,22,0.1,4.0,25.0,10.0,14.0,32.0,59.52,2020-08-02 21:00:00,2020-02-08
2,8,2020,23,0.1,7.0,29.0,9.0,12.0,39.0,48.31,2020-08-02 22:00:00,2020-02-08
2,8,2020,24,0.1,7.0,27.0,15.0,19.0,38.0,42.86,2020-08-02 23:00:00,2020-02-08
2,8,2021,1,0.3,3.0,32.0,3.0,10.0,37.0,,2021-08-02 00:00:00,2021-02-08
2,8,2021,2,0.2,1.0,24.0,7.0,12.0,26.0,,2021-08-02 01:00:00,2021-02-08
2,8,2021,3,0.2,1.0,18.0,1.0,2.0,19.0,,2021-08-02 02:00:00,2021-02-08
2,8,2021,4,0.2,2.0,20.0,15.0,15.0,22.0,,2021-08-02 03:00:00,2021-02-08
2,8,2021,5,0.2,1.0,11.0,16.0,20.0,13.0,,2021-08-02 04:00:00,2021-02-08
2,8,2021,6,0.2,1.0,12.0,7.0,11.0,13.0,,2021-08-02 05:00:00,2021-02-08
2,8,2021,7,0.3,7.0,28.0,3.0,4.0,39.0,,2021-08-02 06:00:00,2021-02-08
2,8,2021,8,0.3,13.0,39.0,7.0,11.0,59.0,,2021-08-02 07:00:00,2021-02-08
2,8,2021,9,0.3,19.0,47.0,9.0,16.0,77.0,,2021-08-02 08:00:00,2021-02-08
2,8,2021,10,0.3,15.0,35.0,11.0,20.0,58.0,,2021-08-02 09:00:00,2021-02-08
2,8,2021,11,0.3,13.0,30.0,11.0,19.0,49.0,,2021-08-02 10:00:00,2021-02-08
2,8,2021,12,0.2,12.0,28.0,5.0,15.0,47.0,,2021-08-02 11:00:00,2021-02-08
2,8,2021,13,0.2,9.0,25.0,9.0,22.0,38.0,,2021-08-02 12:00:00,2021-02-08
2,8,2021,14,0.2,7.0,23.0,19.0,29.0,35.0,,2021-08-02 13:00:00,2021-02-08
2,8,2021,15,0.2,7.0,23.0,16.0,23.0,33.0,,2021-08-02 14:00:00,2021-02-08
2,8,2021,16,0.2,4.0,18.0,19.0,25.0,25.0,,2021-08-02 15:00:00,2021-02-08
2,8,2021,17,0.2,6.0,23.0,14.0,20.0,32.0,,2021-08-02 16:00:00,2021-02-08
2,8,2021,18,0.2,5.0,19.0,5.0,13.0,27.0,,2021-08-02 17:00:00,2021-02-08
2,8,2021,19,0.2,8.0,27.0,12.0,19.0,39.0,,2021-08-02 18:00:00,2021-02-08
2,8,2021,20,0.3,9.0,31.0,8.0,13.0,44.0,,2021-08-02 19:00:00,2021-02-08
2,8,2021,21,0.3,11.0,54.0,1.0,4.0,71.0,,2021-08-02 20:00:00,2021-02-08
2,8,2021,22,0.4,53.0,107.0,2.0,14.0,184.0,,2021-08-02 21:00:00,2021-02-08
2,8,2021,23,0.6,58.0,117.0,8.0,25.0,206.0,,2021-08-02 22:00:00,2021-02-08
2,8,2021,24,0.6,55.0,111.0,17.0,29.0,195.0,,2021-08-02 23:00:00,2021-02-08
2,9,2019,1,0.2,3.0,26.0,14.0,21.0,31.0,48.54,2019-09-02 00:00:00,2019-02-09
2,9,2019,2,0.1,1.0,15.0,13.0,18.0,17.0,48.26,2019-09-02 01:00:00,2019-02-09
2,9,2019,3,0.1,1.0,10.0,12.0,15.0,11.0,55.12,2019-09-02 02:00:00,2019-02-09
2,9,2019,4,0.1,1.0,7.0,7.0,10.0,9.0,54.05,2019-09-02 03:00:00,2019-02-09
2,9,2019,5,0.1,1.0,7.0,6.0,10.0,9.0,53.55,2019-09-02 04:00:00,2019-02-09
2,9,2019,6,0.1,1.0,11.0,3.0,7.0,14.0,48.51,2019-09-02 05:00:00,2019-02-09
2,9,2019,7,0.1,4.0,19.0,4.0,6.0,25.0,42.06,2019-09-02 06:00:00,2019-02-09
2,9,2019,8,0.2,10.0,29.0,6.0,9.0,44.0,33.67,2019-09-02 07:00:00,2019-02-09
2,9,2019,9,0.3,21.0,46.0,7.0,10.0,77.0,26.49,2019-09-02 08:00:00,2019-02-09
2,9,2019,10,0.3,23.0,46.0,7.0,11.0,82.0,28.28,2019-09-02 09:00:00,2019-02-09
2,9,2019,11,0.2,20.0,39.0,9.0,14.0,69.0,32.26,2019-09-02 10:00:00,2019-02-09
2,9,2019,12,0.2,24.0,45.0,11.0,15.0,82.0,40.31,2019-09-02 11:00:00,2019-02-09
2,9,2019,13,0.2,18.0,42.0,13.0,18.0,69.0,55.71,2019-09-02 12:00:00,2019-02-09
2,9,2019,14,0.2,15.0,44.0,18.0,23.0,67.0,65.89,2019-09-02 13:00:00,2019-02-09
2,9,2019,15,0.2,11.0,41.0,21.0,27.0,59.0,88.95,2019-09-02 14:00:00,2019-02-09
2,9,2019,16,0.2,7.0,35.0,22.0,29.0,45.0,106.9,2019-09-02 15:00:00,2019-02-09
2,9,2019,17,0.2,9.0,36.0,17.0,25.0,49.0,110.8,2019-09-02 16:00:00,2019-02-09
2,9,2019,18,0.2,7.0,36.0,18.0,27.0,47.0,112.7,2019-09-02 17:00:00,2019-02-09
2,9,2019,19,0.2,14.0,50.0,20.0,33.0,72.0,103.1,2019-09-02 18:00:00,2019-02-09
2,9,2019,20,0.2,13.0,75.0,24.0,37.0,95.0,85.62,2019-09-02 19:00:00,2019-02-09
2,9,2019,21,0.3,16.0,95.0,25.0,36.0,120.0,66.02,2019-09-02 20:00:00,2019-02-09
2,9,2019,22,0.6,76.0,144.0,21.0,31.0,260.0,20.04,2019-09-02 21:00:00,2019-02-09
2,9,2019,23,0.6,49.0,124.0,31.0,45.0,199.0,11.06,2019-09-02 22:00:00,2019-02-09
2,9,2019,24,0.3,10.0,58.0,16.0,25.0,74.0,30.77,2019-09-02 23:00:00,2019-02-09
2,9,2020,1,0.3,8.0,80.0,17.0,21.0,93.0,18.38,2020-09-02 00:00:00,2020-02-09
2,9,2020,2,0.1,4.0,27.0,3.0,6.0,32.0,57.74,2020-09-02 01:00:00,2020-02-09
2,9,2020,3,0.1,3.0,14.0,6.0,9.0,18.0,70.11,2020-09-02 02:00:00,2020-02-09
2,9,2020,4,0.1,3.0,10.0,10.0,11.0,15.0,71.87,2020-09-02 03:00:00,2020-02-09
2,9,2020,5,0.1,3.0,11.0,4.0,5.0,16.0,69.5,2020-09-02 04:00:00,2020-02-09
