DIA,MES,ANO,HORA,ES10,ES53,ES54,fechaH,fecha
7,4,2020,8,228.0,169.0,110.0,2020-04-07 07:00:00,2020-07-04
7,4,2020,9,155.0,176.0,136.0,2020-04-07 08:00:00,2020-07-04
7,4,2020,10,138.0,178.0,128.0,2020-04-07 09:00:00,2020-07-04
7,4,2020,11,131.0,206.0,176.0,2020-04-07 10:00:00,2020-07-04
7,4,2020,12,185.0,210.0,199.0,2020-04-07 11:00:00,2020-07-04
7,4,2020,13,190.0,250.0,228.0,2020-04-07 12:00:00,2020-07-04
7,4,2020,14,222.0,274.0,236.0,2020-04-07 13:00:00,2020-07-04
7,4,2020,15,241.0,252.0,197.0,2020-04-07 14:00:00,2020-07-04
7,4,2020,16,188.0,232.0,220.0,2020-04-07 15:00:00,2020-07-04
7,4,2020,17,138.0,197.0,154.0,2020-04-07 16:00:00,2020-07-04
7,4,2020,18,128.0,154.0,135.0,2020-04-07 17:00:00,2020-07-04
7,4,2020,19,123.0,172.0,156.0,2020-04-07 18:00:00,2020-07-04
7,4,2020,20,116.0,144.0,128.0,2020-04-07 19:00:00,2020-07-04
7,4,2020,21,123.0,122.0,112.0,2020-04-07 20:00:00,2020-07-04
7,4,2020,22,98.0,118.0,122.0,2020-04-07 21:00:00,2020-07-04
7,4,2020,23,65.0,60.0,69.0,2020-04-07 22:00:00,2020-07-04
7,4,2020,24,47.0,54.0,53.0,2020-04-07 23:00:00,2020-07-04
7,4,2021,1,84.0,88.0,58.0,2021-04-07 00:00:00,2021-07-04
7,4,2021,2,45.0,53.0,32.0,2021-04-07 01:00:00,2021-07-04
7,4,2021,3,39.0,49.0,23.0,2021-04-07 02:00:00,2021-07-04
7,4,2021,4,43.0,35.0,17.0,2021-04-07 03:00:00,2021-07-04
7,4,2021,5,65.0,46.0,25.0,2021-04-07 04:00:00,2021-07-04
7,4,2021,6,157.0,97.0,52.0,2021-04-07 05:00:00,2021-07-04
7,4,2021,7,422.0,314.0,189.0,2021-04-07 06:00:00,2021-07-04
7,4,2021,8,701.0,588.0,391.0,2021-04-07 07:00:00,2021-07-04
7,4,2021,9,703.0,730.0,601.0,2021-04-07 08:00:00,2021-07-04
7,4,2021,10,670.0,756.0,641.0,2021-04-07 09:00:00,2021-07-04
7,4,2021,11,566.0,640.0,561.0,2021-04-07 10:00:00,2021-07-04
7,4,2021,12,640.0,761.0,566.0,2021-04-07 11:00:00,2021-07-04
7,4,2021,13,472.0,591.0,394.0,2021-04-07 12:00:00,2021-07-04
7,4,2021,14,631.0,740.0,611.0,2021-04-07 13:00:00,2021-07-04
7,4,2021,15,666.0,708.0,666.0,2021-04-07 14:00:00,2021-07-04
7,4,2021,16,660.0,718.0,569.0,2021-04-07 15:00:00,2021-07-04
7,4,2021,17,653.0,695.0,596.0,2021-04-07 16:00:00,2021-07-04
7,4,2021,18,643.0,684.0,595.0,2021-04-07 17:00:00,2021-07-04
7,4,2021,19,683.0,735.0,658.0,2021-04-07 18:00:00,2021-07-04
7,4,2021,20,639.0,722.0,664.0,2021-04-07 19:00:00,2021-07-04
7,4,2021,21,637.0,782.0,593.0,2021-04-07 20:00:00,2021-07-04
7,4,2021,22,497.0,629.0,461.0,2021-04-07 21:00:00,2021-07-04
7,4,2021,23,432.0,444.0,360.0,2021-04-07 22:00:00,2021-07-04
7,4,2021,24,218.0,236.0,209.0,2021-04-07 23:00:00,2021-07-04
7,5,2019,1,167.0,254.0,176.0,2019-05-07 00:00:00,2019-07-05
7,5,2019,2,109.0,216.0,110.0,2019-05-07 01:00:00,2019-07-05
7,5,2019,3,88.0,156.0,82.0,2019-05-07 02:00:00,2019-07-05
7,5,2019,4,71.0,107.0,60.0,2019-05-07 03:00:00,2019-07-05
7,5,2019,5,80.0,90.0,43.0,2019-05-07 04:00:00,2019-07-05
7,5,2019,6,150.0,174.0,72.0,2019-05-07 05:00:00,2019-07-05
7,5,2019,7,418.0,430.0,222.0,2019-05-07 06:00:00,2019-07-05
7,5,2019,8,718.0,686.0,441.0,2019-05-07 07:00:00,2019-07-05
7,5,2019,9,719.0,765.0,683.0,2019-05-07 08:00:00,2019-07-05
7,5,2019,10,629.0,793.0,692.0,2019-05-07 09:00:00,2019-07-05
7,5,2019,11,606.0,676.0,623.0,2019-05-07 10:00:00,2019-07-05
7,5,2019,12,623.0,695.0,636.0,2019-05-07 11:00:00,2019-07-05
7,5,2019,13,650.0,783.0,668.0,2019-05-07 12:00:00,2019-07-05
7,5,2019,14,589.0,782.0,632.0,2019-05-07 13:00:00,2019-07-05
7,5,2019,15,604.0,727.0,655.0,2019-05-07 14:00:00,2019-07-05
7,5,2019,16,659.0,762.0,625.0,2019-05-07 15:00:00,2019-07-05
7,5,2019,17,661.0,752.0,712.0,2019-05-07 16:00:00,2019-07-05
7,5,2019,18,680.0,767.0,721.0,2019-05-07 17:00:00,2019-07-05
7,5,2019,19,676.0,868.0,720.0,2019-05-07 18:00:00,2019-07-05
7,5,2019,20,646.0,817.0,764.0,2019-05-07 19:00:00,2019-07-05
7,5,2019,21,621.0,739.0,730.0,2019-05-07 20:00:00,2019-07-05
7,5,2019,22,481.0,691.0,607.0,2019-05-07 21:00:00,2019-07-05
7,5,2019,23,386.0,433.0,440.0,2019-05-07 22:00:00,2019-07-05
7,5,2019,24,290.0,391.0,301.0,2019-05-07 23:00:00,2019-07-05
7,5,2020,1,52.0,93.0,47.0,2020-05-07 00:00:00,2020-07-05
7,5,2020,2,35.0,57.0,18.0,2020-05-07 01:00:00,2020-07-05
7,5,2020,3,25.0,40.0,21.0,2020-05-07 02:00:00,2020-07-05
7,5,2020,4,29.0,30.0,17.0,2020-05-07 03:00:00,2020-07-05
7,5,2020,5,41.0,40.0,8.0,2020-05-07 04:00:00,2020-07-05
7,5,2020,6,119.0,60.0,40.0,2020-05-07 05:00:00,2020-07-05
7,5,2020,7,275.0,148.0,103.0,2020-05-07 06:00:00,2020-07-05
7,5,2020,8,420.0,228.0,257.0,2020-05-07 07:00:00,2020-07-05
7,5,2020,9,311.0,314.0,274.0,2020-05-07 08:00:00,2020-07-05
7,5,2020,10,298.0,358.0,278.0,2020-05-07 09:00:00,2020-07-05
7,5,2020,11,267.0,430.0,258.0,2020-05-07 10:00:00,2020-07-05
7,5,2020,12,289.0,409.0,306.0,2020-05-07 11:00:00,2020-07-05
7,5,2020,13,307.0,369.0,312.0,2020-05-07 12:00:00,2020-07-05
7,5,2020,14,308.0,422.0,377.0,2020-05-07 13:00:00,2020-07-05
7,5,2020,15,357.0,455.0,408.0,2020-05-07 14:00:00,2020-07-05
7,5,2020,16,297.0,418.0,414.0,2020-05-07 15:00:00,2020-07-05
7,5,2020,17,263.0,422.0,389.0,2020-05-07 16:00:00,2020-07-05
7,5,2020,18,238.0,362.0,327.0,2020-05-07 17:00:00,2020-07-05
7,5,2020,19,285.0,330.0,452.0,2020-05-07 18:00:00,2020-07-05
7,5,2020,20,260.0,365.0,396.0,2020-05-07 19:00:00,2020-07-05
7,5,2020,21,230.0,302.0,339.0,2020-05-07 20:00:00,2020-07-05
7,5,2020,22,185.0,226.0,267.0,2020-05-07 21:00:00,2020-07-05
7,5,2020,23,124.0,158.0,185.0,2020-05-07 22:00:00,2020-07-05
7,5,2020,24,63.0,91.0,94.0,2020-05-07 23:00:00,2020-07-05
7,5,2021,1,293.0,391.0,278.0,2021-05-07 00:00:00,2021-07-05
7,5,2021,2,218.0,303.0,193.0,2021-05-07 01:00:00,2021-07-05
7,5,2021,3,157.0,241.0,135.0,2021-05-07 02:00:00,2021-07-05
7,5,2021,4,111.0,187.0,89.0,2021-05-07 03:00:00,2021-07-05
7,5,2021,5,73.0,151.0,51.0,2021-05-07 04:00:00,2021-07-05
7,5,2021,6,159.0,140.0,73.0,2021-05-07 05:00:00,2021-07-05
7,5,2021,7,260.0,317.0,163.0,2021-05-07 06:00:00,2021-07-05
7,5,2021,8,402.0,608.0,455.0,2021-05-07 07:00:00,2021-07-05
7,5,2021,9,723.0,701.0,661.0,2021-05-07 08:00:00,2021-07-05
7,5,2021,10,639.0,767.0,715.0,2021-05-07 09:00:00,2021-07-05
7,5,2021,11,569.0,700.0,585.0,2021-05-07 10:00:00,2021-07-05
7,5,2021,12,657.0,771.0,606.0,2021-05-07 11:00:00,2021-07-05
7,5,2021,13,600.0,795.0,613.0,2021-05-07 12:00:00,2021-07-05
7,5,2021,14,696.0,775.0,634.0,2021-05-07 13:00:00,2021-07-05
7,5,2021,15,743.0,757.0,759.0,2021-05-07 14:00:00,2021-07-05
7,5,2021,16,660.0,733.0,691.0,2021-05-07 15:00:00,2021-07-05
7,5,2021,17,656.0,769.0,654.0,2021-05-07 16:00:00,2021-07-05
7,5,2021,18,681.0,740.0,676.0,2021-05-07 17:00:00,2021-07-05
7,5,2021,19,720.0,742.0,634.0,2021-05-07 18:00:00,2021-07-05
7,5,2021,20,709.0,782.0,762.0,2021-05-07 19:00:00,2021-07-05
7,5,2021,21,713.0,849.0,657.0,2021-05-07 20:00:00,2021-07-05
7,5,2021,22,591.0,675.0,600.0,2021-05-07 21:00:00,2021-07-05
7,5,2021,23,587.0,686.0,540.0,2021-05-07 22:00:00,2021-07-05
7,5,2021,24,430.0,478.0,440.0,2021-05-07 23:00:00,2021-07-05
7,6,2019,1,247.0,366.0,279.0,2019-06-07 00:00:00,2019-07-06
7,6,2019,2,136.0,280.0,157.0,2019-06-07 01:00:00,2019-07-06
7,6,2019,3,125.0,195.0,100.0,2019-06-07 02:00:00,2019-07-06
7,6,2019,4,79.0,137.0,67.0,2019-06-07 03:00:00,2019-07-06
7,6,2019,5,102.0,139.0,71.0,2019-06-07 04:00:00,2019-07-06
7,6,2019,6,162.0,207.0,110.0,2019-06-07 05:00:00,2019-07-06
7,6,2019,7,244.0,439.0,174.0,2019-06-07 06:00:00,2019-07-06
7,6,2019,8,366.0,651.0,422.0,2019-06-07 07:00:00,2019-07-06
7,6,2019,9,669.0,657.0,590.0,2019-06-07 08:00:00,2019-07-06
7,6,2019,10,622.0,694.0,697.0,2019-06-07 09:00:00,2019-07-06
7,6,2019,11,569.0,692.0,623.0,2019-06-07 10:00:00,2019-07-06
7,6,2019,12,618.0,778.0,627.0,2019-06-07 11:00:00,2019-07-06
7,6,2019,13,625.0,766.0,626.0,2019-06-07 12:00:00,2019-07-06
7,6,2019,14,684.0,762.0,612.0,2019-06-07 13:00:00,2019-07-06
7,6,2019,15,701.0,746.0,698.0,2019-06-07 14:00:00,2019-07-06
7,6,2019,16,624.0,739.0,659.0,2019-06-07 15:00:00,2019-07-06
7,6,2019,17,621.0,745.0,620.0,2019-06-07 16:00:00,2019-07-06
7,6,2019,18,694.0,784.0,706.0,2019-06-07 17:00:00,2019-07-06
7,6,2019,19,720.0,806.0,717.0,2019-06-07 18:00:00,2019-07-06
7,6,2019,20,700.0,864.0,723.0,2019-06-07 19:00:00,2019-07-06
7,6,2019,21,713.0,833.0,651.0,2019-06-07 20:00:00,2019-07-06
7,6,2019,22,622.0,750.0,637.0,2019-06-07 21:00:00,2019-07-06
7,6,2019,23,578.0,691.0,599.0,2019-06-07 22:00:00,2019-07-06
7,6,2019,24,446.0,625.0,469.0,2019-06-07 23:00:00,2019-07-06
7,6,2020,1,256.0,368.0,271.0,2020-06-07 00:00:00,2020-07-06
7,6,2020,2,224.0,341.0,192.0,2020-06-07 01:00:00,2020-07-06
7,6,2020,3,171.0,211.0,133.0,2020-06-07 02:00:00,2020-07-06
7,6,2020,4,80.0,181.0,80.0,2020-06-07 03:00:00,2020-07-06
7,6,2020,5,61.0,90.0,45.0,2020-06-07 04:00:00,2020-07-06
7,6,2020,6,59.0,72.0,44.0,2020-06-07 05:00:00,2020-07-06
7,6,2020,7,92.0,86.0,52.0,2020-06-07 06:00:00,2020-07-06
7,6,2020,8,126.0,132.0,84.0,2020-06-07 07:00:00,2020-07-06
7,6,2020,9,148.0,224.0,113.0,2020-06-07 08:00:00,2020-07-06
7,6,2020,10,205.0,369.0,172.0,2020-06-07 09:00:00,2020-07-06
7,6,2020,11,303.0,464.0,186.0,2020-06-07 10:00:00,2020-07-06
7,6,2020,12,362.0,608.0,241.0,2020-06-07 11:00:00,2020-07-06
7,6,2020,13,449.0,703.0,366.0,2020-06-07 12:00:00,2020-07-06
7,6,2020,14,511.0,750.0,377.0,2020-06-07 13:00:00,2020-07-06
7,6,2020,15,411.0,722.0,286.0,2020-06-07 14:00:00,2020-07-06
7,6,2020,16,320.0,639.0,272.0,2020-06-07 15:00:00,2020-07-06
7,6,2020,17,245.0,585.0,246.0,2020-06-07 16:00:00,2020-07-06
7,6,2020,18,341.0,617.0,291.0,2020-06-07 17:00:00,2020-07-06
7,6,2020,19,380.0,654.0,300.0,2020-06-07 18:00:00,2020-07-06
7,6,2020,20,467.0,808.0,327.0,2020-06-07 19:00:00,2020-07-06
7,6,2020,21,374.0,726.0,299.0,2020-06-07 20:00:00,2020-07-06
7,6,2020,22,333.0,606.0,327.0,2020-06-07 21:00:00,2020-07-06
7,6,2020,23,315.0,498.0,345.0,2020-06-07 22:00:00,2020-07-06
7,6,2020,24,243.0,332.0,220.0,2020-06-07 23:00:00,2020-07-06
7,6,2021,1,4192.0,313.0,214.0,2021-06-07 00:00:00,2021-07-06
7,6,2021,2,2398.0,227.0,147.0,2021-06-07 01:00:00,2021-07-06
7,6,2021,3,1100.0,115.0,81.0,2021-06-07 02:00:00,2021-07-06
7,6,2021,4,598.0,86.0,38.0,2021-06-07 03:00:00,2021-07-06
7,6,2021,5,465.0,61.0,41.0,2021-06-07 04:00:00,2021-07-06
7,6,2021,6,636.0,124.0,68.0,2021-06-07 05:00:00,2021-07-06
7,6,2021,7,1592.0,324.0,215.0,2021-06-07 06:00:00,2021-07-06
7,6,2021,8,4949.0,605.0,458.0,2021-06-07 07:00:00,2021-07-06
7,6,2021,9,9494.0,702.0,628.0,2021-06-07 08:00:00,2021-07-06
7,6,2021,10,10439.0,672.0,638.0,2021-06-07 09:00:00,2021-07-06
7,6,2021,11,9443.0,633.0,545.0,2021-06-07 10:00:00,2021-07-06
7,6,2021,12,8595.0,665.0,549.0,2021-06-07 11:00:00,2021-07-06
7,6,2021,13,9195.0,586.0,489.0,2021-06-07 12:00:00,2021-07-06
7,6,2021,14,10100.0,593.0,494.0,2021-06-07 13:00:00,2021-07-06
7,6,2021,15,10774.0,682.0,651.0,2021-06-07 14:00:00,2021-07-06
7,6,2021,16,10795.0,671.0,590.0,2021-06-07 15:00:00,2021-07-06
7,6,2021,17,10867.0,633.0,545.0,2021-06-07 16:00:00,2021-07-06
7,6,2021,18,10753.0,711.0,590.0,2021-06-07 17:00:00,2021-07-06
7,6,2021,19,10849.0,779.0,695.0,2021-06-07 18:00:00,2021-07-06
7,6,2021,20,10765.0,762.0,653.0,2021-06-07 19:00:00,2021-07-06
7,6,2021,21,10547.0,729.0,593.0,2021-06-07 20:00:00,2021-07-06
7,6,2021,22,9786.0,600.0,507.0,2021-06-07 21:00:00,2021-07-06
7,6,2021,23,7477.0,428.0,328.0,2021-06-07 22:00:00,2021-07-06
7,6,2021,24,5646.0,328.0,236.0,2021-06-07 23:00:00,2021-07-06
7,7,2019,1,408.0,382.0,397.0,2019-07-07 00:00:00,2019-07-07
7,7,2019,2,331.0,321.0,291.0,2019-07-07 01:00:00,2019-07-07
7,7,2019,3,283.0,319.0,258.0,2019-07-07 02:00:00,2019-07-07
7,7,2019,4,203.0,251.0,200.0,2019-07-07 03:00:00,2019-07-07
7,7,2019,5,216.0,244.0,171.0,2019-07-07 04:00:00,2019-07-07
7,7,2019,6,165.0,185.0,142.0,2019-07-07 05:00:00,2019-07-07
7,7,2019,7,241.0,211.0,150.0,2019-07-07 06:00:00,2019-07-07
7,7,2019,8,244.0,184.0,168.0,2019-07-07 07:00:00,2019-07-07
7,7,2019,9,199.0,184.0,170.0,2019-07-07 08:00:00,2019-07-07
7,7,2019,10,331.0,229.0,233.0,2019-07-07 09:00:00,2019-07-07
7,7,2019,11,375.0,280.0,303.0,2019-07-07 10:00:00,2019-07-07
7,7,2019,12,458.0,359.0,424.0,2019-07-07 11:00:00,2019-07-07
7,7,2019,13,543.0,387.0,420.0,2019-07-07 12:00:00,2019-07-07
7,7,2019,14,483.0,361.0,454.0,2019-07-07 13:00:00,2019-07-07
7,7,2019,15,489.0,371.0,451.0,2019-07-07 14:00:00,2019-07-07
7,7,2019,16,391.0,331.0,372.0,2019-07-07 15:00:00,2019-07-07
7,7,2019,17,343.0,347.0,366.0,2019-07-07 16:00:00,2019-07-07
7,7,2019,18,442.0,403.0,395.0,2019-07-07 17:00:00,2019-07-07
7,7,2019,19,414.0,393.0,410.0,2019-07-07 18:00:00,2019-07-07
7,7,2019,20,480.0,424.0,427.0,2019-07-07 19:00:00,2019-07-07
7,7,2019,21,435.0,394.0,517.0,2019-07-07 20:00:00,2019-07-07
7,7,2019,22,513.0,381.0,508.0,2019-07-07 21:00:00,2019-07-07
7,7,2019,23,492.0,362.0,486.0,2019-07-07 22:00:00,2019-07-07
7,7,2019,24,352.0,305.0,373.0,2019-07-07 23:00:00,2019-07-07
7,7,2020,1,164.0,234.0,209.0,2020-07-07 00:00:00,2020-07-07
7,7,2020,2,103.0,169.0,98.0,2020-07-07 01:00:00,2020-07-07
7,7,2020,3,77.0,145.0,68.0,2020-07-07 02:00:00,2020-07-07
7,7,2020,4,66.0,109.0,41.0,2020-07-07 03:00:00,2020-07-07
7,7,2020,5,76.0,117.0,29.0,2020-07-07 04:00:00,2020-07-07
7,7,2020,6,147.0,144.0,56.0,2020-07-07 05:00:00,2020-07-07
7,7,2020,7,392.0,330.0,187.0,2020-07-07 06:00:00,2020-07-07
7,7,2020,8,623.0,580.0,375.0,2020-07-07 07:00:00,2020-07-07
7,7,2020,9,520.0,719.0,543.0,2020-07-07 08:00:00,2020-07-07
7,7,2020,10,577.0,733.0,556.0,2020-07-07 09:00:00,2020-07-07
7,7,2020,11,556.0,640.0,553.0,2020-07-07 10:00:00,2020-07-07
7,7,2020,12,478.0,634.0,505.0,2020-07-07 11:00:00,2020-07-07
7,7,2020,13,591.0,758.0,647.0,2020-07-07 12:00:00,2020-07-07
7,7,2020,14,588.0,792.0,655.0,2020-07-07 13:00:00,2020-07-07
7,7,2020,15,543.0,745.0,610.0,2020-07-07 14:00:00,2020-07-07
7,7,2020,16,513.0,701.0,502.0,2020-07-07 15:00:00,2020-07-07
7,7,2020,17,521.0,700.0,511.0,2020-07-07 16:00:00,2020-07-07
7,7,2020,18,583.0,701.0,530.0,2020-07-07 17:00:00,2020-07-07
7,7,2020,19,622.0,800.0,593.0,2020-07-07 18:00:00,2020-07-07
7,7,2020,20,623.0,765.0,653.0,2020-07-07 19:00:00,2020-07-07
7,7,2020,21,586.0,791.0,600.0,2020-07-07 20:00:00,2020-07-07
7,7,2020,22,491.0,676.0,501.0,2020-07-07 21:00:00,2020-07-07
7,7,2020,23,370.0,491.0,397.0,2020-07-07 22:00:00,2020-07-07
7,7,2020,24,260.0,382.0,264.0,2020-07-07 23:00:00,2020-07-07
7,7,2021,1,239.0,265.0,212.0,2021-07-07 00:00:00,2021-07-07
7,7,2021,2,113.0,181.0,103.0,2021-07-07 01:00:00,2021-07-07
7,7,2021,3,73.0,109.0,50.0,2021-07-07 02:00:00,2021-07-07
7,7,2021,4,66.0,73.0,43.0,2021-07-07 03:00:00,2021-07-07
7,7,2021,5,93.0,69.0,34.0,2021-07-07 04:00:00,2021-07-07
7,7,2021,6,160.0,134.0,78.0,2021-07-07 05:00:00,2021-07-07
7,7,2021,7,411.0,332.0,173.0,2021-07-07 06:00:00,2021-07-07
7,7,2021,8,656.0,581.0,392.0,2021-07-07 07:00:00,2021-07-07
7,7,2021,9,594.0,613.0,475.0,2021-07-07 08:00:00,2021-07-07
7,7,2021,10,569.0,648.0,553.0,2021-07-07 09:00:00,2021-07-07
7,7,2021,11,557.0,572.0,532.0,2021-07-07 10:00:00,2021-07-07
7,7,2021,12,552.0,743.0,525.0,2021-07-07 11:00:00,2021-07-07
7,7,2021,13,468.0,653.0,497.0,2021-07-07 12:00:00,2021-07-07
7,7,2021,14,617.0,716.0,554.0,2021-07-07 13:00:00,2021-07-07
7,7,2021,15,611.0,690.0,520.0,2021-07-07 14:00:00,2021-07-07
7,7,2021,16,582.0,669.0,492.0,2021-07-07 15:00:00,2021-07-07
7,7,2021,17,569.0,702.0,560.0,2021-07-07 16:00:00,2021-07-07
7,7,2021,18,619.0,757.0,587.0,2021-07-07 17:00:00,2021-07-07
7,7,2021,19,693.0,755.0,603.0,2021-07-07 18:00:00,2021-07-07
7,7,2021,20,631.0,768.0,645.0,2021-07-07 19:00:00,2021-07-07
7,7,2021,21,602.0,689.0,581.0,2021-07-07 20:00:00,2021-07-07
7,7,2021,22,563.0,633.0,507.0,2021-07-07 21:00:00,2021-07-07
7,7,2021,23,435.0,442.0,378.0,2021-07-07 22:00:00,2021-07-07
7,7,2021,24,262.0,337.0,295.0,2021-07-07 23:00:00,2021-07-07
7,8,2019,1,193.0,285.0,233.0,2019-08-07 00:00:00,2019-07-08
7,8,2019,2,134.0,216.0,147.0,2019-08-07 01:00:00,2019-07-08
7,8,2019,3,84.0,153.0,97.0,2019-08-07 02:00:00,2019-07-08
7,8,2019,4,77.0,128.0,46.0,2019-08-07 03:00:00,2019-07-08
7,8,2019,5,79.0,100.0,37.0,2019-08-07 04:00:00,2019-07-08
7,8,2019,6,97.0,145.0,64.0,2019-08-07 05:00:00,2019-07-08
7,8,2019,7,353.0,306.0,170.0,2019-08-07 06:00:00,2019-07-08
7,8,2019,8,577.0,453.0,308.0,2019-08-07 07:00:00,2019-07-08
7,8,2019,9,479.0,521.0,347.0,2019-08-07 08:00:00,2019-07-08
7,8,2019,10,495.0,550.0,428.0,2019-08-07 09:00:00,2019-07-08
7,8,2019,11,483.0,567.0,450.0,2019-08-07 10:00:00,2019-07-08
7,8,2019,12,518.0,642.0,498.0,2019-08-07 11:00:00,2019-07-08
7,8,2019,13,577.0,650.0,519.0,2019-08-07 12:00:00,2019-07-08
7,8,2019,14,540.0,634.0,512.0,2019-08-07 13:00:00,2019-07-08
7,8,2019,15,584.0,721.0,470.0,2019-08-07 14:00:00,2019-07-08
7,8,2019,16,458.0,629.0,437.0,2019-08-07 15:00:00,2019-07-08
7,8,2019,17,481.0,607.0,435.0,2019-08-07 16:00:00,2019-07-08
7,8,2019,18,552.0,609.0,483.0,2019-08-07 17:00:00,2019-07-08
7,8,2019,19,609.0,741.0,529.0,2019-08-07 18:00:00,2019-07-08
7,8,2019,20,584.0,825.0,531.0,2019-08-07 19:00:00,2019-07-08
7,8,2019,21,531.0,705.0,534.0,2019-08-07 20:00:00,2019-07-08
7,8,2019,22,484.0,676.0,507.0,2019-08-07 21:00:00,2019-07-08
7,8,2019,23,416.0,523.0,353.0,2019-08-07 22:00:00,2019-07-08
7,8,2019,24,270.0,407.0,265.0,2019-08-07 23:00:00,2019-07-08
7,8,2020,1,213.0,283.0,207.0,2020-08-07 00:00:00,2020-07-08
7,8,2020,2,162.0,223.0,136.0,2020-08-07 01:00:00,2020-07-08
7,8,2020,3,117.0,187.0,79.0,2020-08-07 02:00:00,2020-07-08
7,8,2020,4,83.0,126.0,56.0,2020-08-07 03:00:00,2020-07-08
7,8,2020,5,86.0,91.0,31.0,2020-08-07 04:00:00,2020-07-08
7,8,2020,6,147.0,129.0,51.0,2020-08-07 05:00:00,2020-07-08
7,8,2020,7,372.0,301.0,147.0,2020-08-07 06:00:00,2020-07-08
7,8,2020,8,513.0,432.0,316.0,2020-08-07 07:00:00,2020-07-08
7,8,2020,9,522.0,549.0,407.0,2020-08-07 08:00:00,2020-07-08
7,8,2020,10,534.0,627.0,434.0,2020-08-07 09:00:00,2020-07-08
7,8,2020,11,540.0,547.0,470.0,2020-08-07 10:00:00,2020-07-08
7,8,2020,12,571.0,697.0,484.0,2020-08-07 11:00:00,2020-07-08
7,8,2020,13,564.0,695.0,567.0,2020-08-07 12:00:00,2020-07-08
7,8,2020,14,584.0,728.0,581.0,2020-08-07 13:00:00,2020-07-08
7,8,2020,15,601.0,737.0,525.0,2020-08-07 14:00:00,2020-07-08
7,8,2020,16,512.0,608.0,443.0,2020-08-07 15:00:00,2020-07-08
7,8,2020,17,517.0,678.0,467.0,2020-08-07 16:00:00,2020-07-08
7,8,2020,18,502.0,619.0,483.0,2020-08-07 17:00:00,2020-07-08
7,8,2020,19,562.0,709.0,483.0,2020-08-07 18:00:00,2020-07-08
7,8,2020,20,614.0,743.0,547.0,2020-08-07 19:00:00,2020-07-08
7,8,2020,21,632.0,764.0,610.0,2020-08-07 20:00:00,2020-07-08
7,8,2020,22,512.0,668.0,482.0,2020-08-07 21:00:00,2020-07-08
7,8,2020,23,399.0,541.0,391.0,2020-08-07 22:00:00,2020-07-08
7,8,2020,24,336.0,471.0,333.0,2020-08-07 23:00:00,2020-07-08
7,9,2019,1,351.0,445.0,329.0,2019-09-07 00:00:00,2019-07-09
7,9,2019,2,260.0,386.0,274.0,2019-09-07 01:00:00,2019-07-09
7,9,2019,3,204.0,350.0,210.0,2019-09-07 02:00:00,2019-07-09
7,9,2019,4,174.0,233.0,99.0,2019-09-07 03:00:00,2019-07-09
7,9,2019,5,139.0,215.0,98.0,2019-09-07 04:00:00,2019-07-09
7,9,2019,6,131.0,213.0,101.0,2019-09-07 05:00:00,2019-07-09
7,9,2019,7,229.0,261.0,124.0,2019-09-07 06:00:00,2019-07-09
7,9,2019,8,262.0,269.0,172.0,2019-09-07 07:00:00,2019-07-09
7,9,2019,9,335.0,340.0,240.0,2019-09-07 08:00:00,2019-07-09
7,9,2019,10,445.0,553.0,351.0,2019-09-07 09:00:00,2019-07-09
7,9,2019,11,532.0,624.0,419.0,2019-09-07 10:00:00,2019-07-09
7,9,2019,12,649.0,677.0,534.0,2019-09-07 11:00:00,2019-07-09
7,9,2019,13,643.0,704.0,593.0,2019-09-07 12:00:00,2019-07-09
7,9,2019,14,676.0,754.0,610.0,2019-09-07 13:00:00,2019-07-09
7,9,2019,15,613.0,796.0,592.0,2019-09-07 14:00:00,2019-07-09
7,9,2019,16,466.0,690.0,437.0,2019-09-07 15:00:00,2019-07-09
7,9,2019,17,500.0,663.0,461.0,2019-09-07 16:00:00,2019-07-09
7,9,2019,18,528.0,683.0,451.0,2019-09-07 17:00:00,2019-07-09
7,9,2019,19,604.0,731.0,452.0,2019-09-07 18:00:00,2019-07-09
7,9,2019,20,583.0,785.0,531.0,2019-09-07 19:00:00,2019-07-09
7,9,2019,21,593.0,757.0,531.0,2019-09-07 20:00:00,2019-07-09
7,9,2019,22,576.0,664.0,565.0,2019-09-07 21:00:00,2019-07-09
7,9,2019,23,537.0,634.0,488.0,2019-09-07 22:00:00,2019-07-09
7,9,2019,24,532.0,619.0,426.0,2019-09-07 23:00:00,2019-07-09
7,9,2020,1,227.0,235.0,199.0,2020-09-07 00:00:00,2020-07-09
7,9,2020,2,165.0,192.0,152.0,2020-09-07 01:00:00,2020-07-09
7,9,2020,3,95.0,127.0,75.0,2020-09-07 02:00:00,2020-07-09
7,9,2020,4,64.0,82.0,43.0,2020-09-07 03:00:00,2020-07-09
7,9,2020,5,57.0,69.0,46.0,2020-09-07 04:00:00,2020-07-09
7,9,2020,6,151.0,143.0,61.0,2020-09-07 05:00:00,2020-07-09
7,9,2020,7,391.0,325.0,168.0,2020-09-07 06:00:00,2020-07-09
7,9,2020,8,637.0,537.0,375.0,2020-09-07 07:00:00,2020-07-09
7,9,2020,9,613.0,577.0,500.0,2020-09-07 08:00:00,2020-07-09
7,9,2020,10,615.0,651.0,553.0,2020-09-07 09:00:00,2020-07-09
7,9,2020,11,573.0,610.0,593.0,2020-09-07 10:00:00,2020-07-09
